time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
73,53.7165,53.6114,53.3403,52.9072,52.2866,50.621,44.8748,28.9749,390.333
74,51.2357,51.1342,50.8721,50.4537,49.854,48.2452,42.7012,27.42,371.916
75,45.8672,45.775,45.5371,45.1572,44.6129,43.1532,38.1292,24.3388,332.57
76,49.2572,49.1569,48.8981,48.4849,47.8929,46.3059,40.8497,25.9312,356.777
77,38.4226,38.3433,38.1387,37.8122,37.3444,36.0909,31.7863,20.0632,278.002
78,44.4707,44.3778,44.1381,43.7554,43.2074,41.7391,36.703,23.0401,321.432
79,42.4014,42.3117,42.0803,41.7109,41.182,39.7653,34.9118,21.7951,306.158
80,35.5942,35.5179,35.3211,35.0071,34.5575,33.3536,29.2343,18.1462,256.732
81,37.4084,37.3273,37.118,36.784,36.3058,35.026,30.6516,18.9218,269.543
82,39.0684,38.9826,38.7613,38.4082,37.9027,36.5503,31.9332,19.6017,281.208
83,34.6431,34.5661,34.3675,34.0507,33.5973,32.3845,28.249,17.2457,249.104
84,34.9669,34.8883,34.6855,34.3619,33.8989,32.6609,28.4444,17.2687,251.175
85,27.611,27.5482,27.3862,27.1278,26.7581,25.7699,22.4077,13.5302,198.139
86,30.5181,30.4479,30.2667,29.9776,29.5641,28.4593,24.7051,14.832,218.771
87,27.2184,27.1551,26.9916,26.7309,26.358,25.3619,21.981,13.1239,194.921
88,25.9398,25.8788,25.7212,25.47,25.1107,24.1513,20.8986,12.4097,185.58
89,27.7835,27.7173,27.5466,27.2744,26.8851,25.8461,22.3278,13.1824,198.563
90,25.7252,25.6632,25.5036,25.2489,24.8848,23.9134,20.6273,12.116,183.682
91,23.3994,23.3424,23.1955,22.9613,22.6265,21.7334,18.7159,10.9312,166.906
92,21.2652,21.2129,21.0779,20.8628,20.5553,19.7353,16.9682,9.85641,151.534
93,20.6517,20.6003,20.4678,20.2566,19.9548,19.1503,16.4383,9.49543,147.015
94,19.1775,19.1293,19.005,18.8068,18.5236,17.7691,15.2286,8.74907,136.389
95,18.2672,18.2208,18.1011,17.9104,17.6379,16.912,14.4708,8.26831,129.788
96,15.1429,15.104,15.0038,14.8441,14.6159,14.0084,11.9675,6.80135,107.488
97,17.5167,17.4713,17.3541,17.1675,16.9008,16.191,13.8095,7.80436,124.215
98,17.3272,17.2818,17.1648,16.9784,16.7122,16.0038,13.6295,7.66359,122.761
99,16.6191,16.5751,16.4617,16.2811,16.0231,15.3368,13.0394,7.28995,117.626
100,16.7349,16.6901,16.5748,16.391,16.1286,15.4308,13.0979,7.28181,118.33
101,15.4756,15.4339,15.3261,15.1546,14.9096,14.2585,12.0839,6.68262,109.325
102,14.7684,14.7281,14.6244,14.4591,14.2231,13.5961,11.5044,6.32816,104.232
103,15.9662,15.9222,15.8089,15.6285,15.371,14.687,12.4078,6.78843,112.58
104,13.9101,13.8714,13.7718,13.613,13.3865,12.785,10.7831,5.86666,97.9877
105,12.8888,12.8527,12.7595,12.6111,12.3994,11.8374,9.96901,5.39642,90.7144
106,11.6253,11.5923,11.5075,11.3723,11.1795,10.6679,8.96902,4.82766,81.7415
107,13.2389,13.2011,13.1035,12.9483,12.7268,12.1392,10.1903,5.4565,93.0045
108,10.2565,10.2269,10.1507,10.0293,9.85625,9.39727,7.87651,4.1959,71.9893
109,11.6213,11.5874,11.5002,11.3613,11.1632,10.6381,8.90053,4.71275,81.4848
110,11.5133,11.4794,11.3923,11.2536,11.0558,10.5318,8.79922,4.63719,80.6626
111,10.6451,10.6135,10.5322,10.4027,10.2182,9.72939,8.11537,4.25299,74.5094
112,9.56026,9.53166,9.45798,9.34073,9.17359,8.73097,7.27114,3.79048,66.8568
113,8.94042,8.91343,8.84392,8.7333,8.57566,8.15829,6.78337,3.51729,62.4657
114,7.99621,7.97187,7.90917,7.80941,7.66725,7.29101,6.05294,3.12241,55.8203
115,7.51359,7.49052,7.43108,7.33651,7.20177,6.84529,5.67364,2.91076,52.4032
116,7.71074,7.68684,7.62529,7.52737,7.38789,7.01897,5.80789,2.96305,53.7281
117,9.37438,9.34508,9.26961,9.14956,8.97858,8.52651,7.04414,3.57475,65.2626
118,7.73418,7.70981,7.64706,7.54724,7.40508,7.02936,5.79866,2.92813,53.7995
119,6.77144,6.74993,6.69453,6.60642,6.48096,6.14947,5.06485,2.5442,47.0618
120,6.49816,6.47733,6.42371,6.33843,6.21702,5.89634,4.84835,2.42205,45.1214
121,6.19208,6.17207,6.12055,6.03861,5.92198,5.61402,4.60879,2.29007,42.9582
122,6.76926,6.74721,6.69045,6.60019,6.47171,6.13262,5.02693,2.48532,46.9237
123,5.90692,5.88752,5.83758,5.75818,5.64518,5.34704,4.37599,2.15203,40.9104
124,5.61622,5.59763,5.54976,5.47366,5.36537,5.07976,4.15058,2.03032,38.8633
125,5.19217,5.17484,5.13024,5.05933,4.95845,4.69247,3.82812,1.86286,35.8985
126,5.06989,5.05283,5.00893,4.93915,4.83988,4.57823,3.72897,1.80502,35.0229
127,4.44,4.42495,4.3862,4.32462,4.23703,4.00624,3.25798,1.56888,30.6459
128,5.08151,5.06415,5.01947,4.94845,4.84746,4.58145,3.71995,1.78212,35.0445
129,4.26811,4.25341,4.21558,4.15547,4.07,3.84493,3.11688,1.48524,29.4096
130,3.95769,3.94396,3.90861,3.85245,3.7726,3.56242,2.88331,1.36679,27.2479
131,4.35471,4.33949,4.30032,4.23808,4.14961,3.9168,3.16538,1.49309,29.9575
132,4.02609,4.01191,3.97542,3.91744,3.83503,3.61826,2.9194,1.36976,27.6733
133,3.94556,3.93155,3.8955,3.83823,3.75685,3.54284,2.85375,1.33156,27.0958
134,3.80791,3.79429,3.75925,3.70359,3.62449,3.41658,2.74785,1.27572,26.1297
135,3.48591,3.47334,3.44102,3.38968,3.31675,3.12509,2.50935,1.15882,23.9
136,3.3968,3.38447,3.35275,3.30237,3.2308,3.04281,2.43951,1.12087,23.2704
137,3.83618,3.82215,3.78607,3.72877,3.6474,3.43369,2.74864,1.2565,26.2594
138,3.42879,3.41616,3.38366,3.33207,3.2588,3.06645,2.45062,1.11421,23.4507
139,3.40146,3.38884,3.35636,3.30479,3.23157,3.03943,2.42497,1.09654,23.244
140,2.98048,2.96934,2.94069,2.89521,2.83064,2.66126,2.12013,0.954101,20.3519
141,2.76967,2.75925,2.73245,2.6899,2.62951,2.47114,1.96575,0.880337,18.898
142,2.82525,2.81455,2.78704,2.74336,2.68137,2.51886,2.00079,0.891765,19.263
143,2.53568,2.52601,2.50112,2.46162,2.40557,2.25868,1.79099,0.793716,17.2734
144,2.52949,2.51977,2.49477,2.4551,2.39882,2.25136,1.78241,0.785909,17.2176
145,2.12324,2.11503,2.09391,2.06041,2.01287,1.88837,1.49285,0.655116,14.4418
146,2.2139,2.20528,2.18311,2.14793,2.09804,1.9674,1.55286,0.677941,15.0465
147,2.32198,2.31288,2.28946,2.25231,2.19963,2.06174,1.62468,0.705554,15.7682
148,1.98449,1.97666,1.95651,1.92454,1.87922,1.76063,1.38517,0.598405,13.4656
149,1.82034,1.81311,1.7945,1.76499,1.72315,1.61373,1.26766,0.544932,12.3424
150,2.16257,2.15392,2.13167,2.09638,2.04635,1.91555,1.50236,0.6425,14.6513
151,1.76068,1.75359,1.73536,1.70644,1.66546,1.55834,1.22033,0.519301,11.9195
152,1.74439,1.73732,1.71915,1.69033,1.64948,1.54276,1.20635,0.510909,11.8007
153,1.66094,1.65417,1.63675,1.60913,1.56999,1.46776,1.14588,0.482803,11.2274
154,1.68455,1.67762,1.65983,1.63162,1.59165,1.48728,1.1591,0.48563,11.3773
155,1.71463,1.70754,1.68933,1.66045,1.61955,1.51277,1.17734,0.491084,11.5727
156,1.90364,1.89572,1.87537,1.8431,1.79739,1.67813,1.30391,0.541028,12.8383
157,1.39222,1.38639,1.37142,1.34767,1.31404,1.22633,0.951391,0.392804,9.38226
158,1.30629,1.30079,1.28665,1.26423,1.23249,1.14972,0.890575,0.36586,8.7966
159,1.22622,1.22102,1.20766,1.18648,1.1565,1.07835,0.83394,0.340814,8.25099
160,1.59542,1.58861,1.5711,1.54337,1.5041,1.40178,1.08221,0.439844,10.7264
161,1.26693,1.2615,1.24752,1.22536,1.19401,1.11233,0.857502,0.34689,8.51204
162,1.27973,1.27421,1.26002,1.23753,1.20569,1.1228,0.864426,0.348206,8.59262
163,1.26797,1.26246,1.2483,1.22587,1.19413,1.11151,0.854283,0.342256,8.50678
164,0.96401,0.959796,0.94897,0.93182,0.907553,0.844407,0.648019,0.258374,6.46295
165,0.970066,0.965801,0.954841,0.93748,0.91292,0.849031,0.650555,0.258096,6.49879
166,0.897237,0.893266,0.883063,0.866903,0.844045,0.784605,0.600175,0.236825,6.00612
167,0.760004,0.756622,0.747931,0.734168,0.714702,0.6641,0.507256,0.199229,5.08401
168,1.08197,1.07712,1.06468,1.04496,1.01709,0.944654,0.720392,0.281493,7.23236
169,0.817041,0.813361,0.803906,0.788935,0.767768,0.71278,0.542726,0.211028,5.45755
170,0.649718,0.646774,0.639212,0.627238,0.610312,0.566355,0.430567,0.166591,4.33677
171,0.710693,0.707456,0.699139,0.685972,0.667361,0.619044,0.469942,0.180989,4.7406
172,1.05464,1.04981,1.03739,1.01774,0.989967,0.917889,0.69571,0.266598,7.02974
173,0.620824,0.61796,0.610605,0.598962,0.582511,0.539831,0.408441,0.155639,4.13477
174,0.738151,0.734728,0.725938,0.712024,0.692366,0.641384,0.484592,0.183831,4.91301
175,0.859036,0.855031,0.844744,0.828463,0.805463,0.745835,0.562651,0.212414,5.71364
176,0.68834,0.685114,0.676829,0.663717,0.645197,0.597198,0.449886,0.169086,4.57537
177,0.58379,0.581037,0.573967,0.562779,0.546979,0.506043,0.380566,0.142259,3.87742
178,0.792092,0.788337,0.778694,0.763437,0.741892,0.686091,0.515225,0.191717,5.25749
179,0.444209,0.442091,0.436653,0.428049,0.415902,0.384451,0.288253,0.106729,2.94634
180,0.501566,0.49916,0.492984,0.483214,0.469422,0.433724,0.324667,0.119592,3.32433
181,0.53381,0.531236,0.524626,0.51417,0.499411,0.461228,0.344706,0.126338,3.53552
182,0.522303,0.519771,0.51327,0.502987,0.488476,0.450942,0.336525,0.12277,3.45704
183,0.609689,0.606716,0.599085,0.587017,0.569987,0.525955,0.391882,0.14225,4.03258
184,0.410954,0.40894,0.403771,0.395596,0.384063,0.354252,0.263572,0.0952457,2.71639
185,0.407445,0.405437,0.400285,0.392138,0.380645,0.350949,0.260716,0.0937621,2.69138
186,0.323578,0.321974,0.317859,0.311352,0.302174,0.278467,0.206522,0.0738794,2.13581
187,0.366268,0.364443,0.359759,0.352354,0.34191,0.314944,0.2332,0.0830031,2.41588
188,0.34132,0.339611,0.335225,0.328292,0.318515,0.293279,0.216855,0.076848,2.24994
189,0.32024,0.318628,0.314491,0.307951,0.298732,0.274941,0.202977,0.0715757,2.10953
190,0.376535,0.374629,0.36974,0.362011,0.351116,0.323012,0.238095,0.0835519,2.47869
191,0.425487,0.423323,0.41777,0.408993,0.396622,0.364722,0.268438,0.0937586,2.79911
192,0.25937,0.258044,0.254642,0.249265,0.241687,0.222154,0.163258,0.0567517,1.70517
193,0.349665,0.347867,0.343254,0.335964,0.325693,0.299225,0.21952,0.0759006,2.29709
194,0.21704,0.215919,0.213042,0.208497,0.202094,0.185599,0.135974,0.0468128,1.42498
195,0.418989,0.416813,0.411231,0.402411,0.389988,0.357995,0.261858,0.0897041,2.74899
196,0.270418,0.269006,0.265386,0.259667,0.251613,0.230876,0.16863,0.057505,1.7731
197,0.200279,0.199228,0.196533,0.192276,0.186281,0.170853,0.124593,0.0422791,1.31232
198,0.340723,0.338927,0.334321,0.327044,0.316798,0.29044,0.211487,0.0714367,2.23118
199,0.217992,0.216837,0.213874,0.209196,0.202609,0.185668,0.134985,0.0453729,1.42653
200,0.229336,0.228114,0.224981,0.220033,0.213068,0.195162,0.141652,0.0473695,1.49971
201,0.217148,0.215986,0.213006,0.2083,0.201677,0.184655,0.133837,0.044561,1.41917
202,0.309386,0.307722,0.303453,0.296713,0.287228,0.26286,0.1902,0.0629971,2.02056
203,0.235305,0.234034,0.230774,0.225626,0.218383,0.199781,0.144366,0.0476196,1.53589
204,0.229357,0.228111,0.224916,0.219872,0.212776,0.194558,0.140354,0.0460535,1.496
205,0.15704,0.156184,0.153986,0.150517,0.145638,0.133115,0.0958924,0.0313263,1.0237
206,0.146657,0.145852,0.14379,0.140536,0.135958,0.124214,0.0893425,0.0290481,0.955397
207,0.2092,0.208047,0.205092,0.200429,0.19387,0.177049,0.127157,0.0411539,1.362
208,0.130846,0.130122,0.128265,0.125334,0.121214,0.110648,0.0793451,0.0255576,0.851332
209,0.189888,0.188832,0.186123,0.181848,0.175838,0.160436,0.114856,0.036806,1.23463
210,0.186965,0.18592,0.18324,0.179013,0.173071,0.157846,0.112839,0.0359986,1.21489
211,0.156804,0.155924,0.153667,0.150107,0.145103,0.132286,0.094435,0.0299977,1.01832
212,0.112235,0.111601,0.109978,0.107417,0.103818,0.094603,0.0674218,0.0213072,0.728381
213,0.145583,0.144758,0.142642,0.139304,0.134614,0.122611,0.0872434,0.0274366,0.944192
214,0.133007,0.132249,0.130307,0.127243,0.122939,0.111927,0.079517,0.0248867,0.862076
215,0.144992,0.144162,0.142036,0.138682,0.133971,0.121922,0.0864948,0.0269527,0.939212
216,0.144634,0.143802,0.141671,0.13831,0.13359,0.12152,0.0860746,0.0266924,0.936295
217,0.112536,0.111886,0.11022,0.107594,0.103905,0.094475,0.0668136,0.0206203,0.72805
218,0.0793806,0.0789201,0.07774,0.0758793,0.0732667,0.0665905,0.0470262,0.01445,0.513253
219,0.0860123,0.0855112,0.0842268,0.082202,0.0793594,0.0720977,0.05084,0.0155511,0.5558
220,0.089665,0.08914,0.0877949,0.0856744,0.082698,0.075097,0.0528713,0.0160942,0.579035
221,0.119414,0.118712,0.116913,0.114077,0.110097,0.0999374,0.0702594,0.0212938,0.770703
222,0.0855972,0.0850915,0.0837957,0.0817535,0.0788876,0.071574,0.0502357,0.0151482,0.552083
223,0.105638,0.105011,0.103405,0.100874,0.0973225,0.0882624,0.0618563,0.0185673,0.680937
224,0.0674003,0.0669986,0.0659695,0.0643477,0.0620726,0.0562704,0.0393774,0.0117666,0.434203
225,0.150452,0.149551,0.147243,0.143607,0.138507,0.125504,0.0876892,0.0260783,0.968631
226,0.0997129,0.099113,0.0975762,0.0951548,0.091759,0.0831049,0.0579672,0.0171506,0.641539
227,0.0872718,0.0867445,0.0853937,0.0832657,0.0802816,0.0726793,0.0506201,0.0149094,0.561166
228,0.0891653,0.0886244,0.0872388,0.0850562,0.081996,0.074202,0.0516091,0.0151367,0.573028
229,0.0922333,0.0916713,0.0902319,0.0879647,0.0847863,0.0766941,0.0532618,0.0155497,0.592393
230,0.0861885,0.0856612,0.0843106,0.0821834,0.0792017,0.0716127,0.0496605,0.0144341,0.553253
231,0.070878,0.0704424,0.0693268,0.0675697,0.0651073,0.0588422,0.04074,0.0117844,0.454691
232,0.168417,0.167377,0.164712,0.160515,0.154635,0.13968,0.0965283,0.0277633,1.07963
233,0.0521277,0.0518046,0.0509773,0.0496745,0.0478493,0.0432083,0.0298271,0.00855037,0.334019
234,0.0432753,0.0430059,0.042316,0.0412298,0.0397081,0.0358404,0.0247014,0.00704676,0.277124
235,0.0683669,0.0679393,0.0668445,0.065121,0.0627069,0.056573,0.0389279,0.0110513,0.437531
236,0.0430799,0.0428095,0.042117,0.041027,0.0395004,0.0356227,0.0244787,0.00692076,0.275556
