time_ms,edc_db
0,0
1,0
2,0
3,0
4,-0.946184
5,-1.46011
6,-1.90792
7,-1.97283
8,-2.00245
9,-2.01778
10,-2.02874
11,-2.10904
12,-2.48616
13,-2.84253
14,-3.09801
15,-3.19574
16,-3.29805
17,-3.51296
18,-3.78918
19,-3.95027
20,-4.0683
21,-4.30603
22,-4.51896
23,-4.6439
24,-4.81213
25,-5.00152
26,-5.13399
27,-5.30916
28,-5.51554
29,-5.64504
30,-5.79437
31,-5.94999
32,-6.08762
33,-6.25113
34,-6.37399
35,-6.5366
36,-6.67663
37,-6.86401
38,-7.04884
39,-7.20043
40,-7.37369
41,-7.55389
42,-7.7029
43,-7.82319
44,-7.97122
45,-8.11845
46,-8.25867
47,-8.41217
48,-8.5798
49,-8.75012
50,-8.91403
51,-9.05154
52,-9.20611
53,-9.35232
54,-9.51129
55,-9.67613
56,-9.8286
57,-10.002
58,-10.1439
59,-10.3014
60,-10.4492
61,-10.6083
62,-10.7675
63,-10.9103
64,-11.0398
65,-11.1909
66,-11.3523
67,-11.4811
68,-11.627
69,-11.779
70,-11.9296
71,-12.0901
72,-12.2442
73,-12.3875
74,-12.5209
75,-12.6503
76,-12.7814
77,-12.9239
78,-13.0619
79,-13.2251
80,-13.358
81,-13.5111
82,-13.6503
83,-13.7837
84,-13.9272
85,-14.0619
86,-14.2089
87,-14.3399
88,-14.4802
89,-14.6367
90,-14.8043
91,-14.9317
92,-15.0849
93,-15.2316
94,-15.3585
95,-15.4978
96,-15.6326
97,-15.7983
98,-15.9458
99,-16.0794
100,-16.2324
101,-16.3771
102,-16.5186
103,-16.6651
104,-16.8105
105,-16.9426
106,-17.0649
107,-17.1926
108,-17.3181
109,-17.4805
110,-17.6338
111,-17.784
112,-17.924
113,-18.0495
114,-18.1687
115,-18.3015
116,-18.4427
117,-18.5859
118,-18.7215
119,-18.8738
120,-19.0226
121,-19.1858
122,-19.3192
123,-19.4539
124,-19.6074
125,-19.7488
126,-19.8917
127,-20.0217
128,-20.1393
129,-20.2735
130,-20.4167
131,-20.5406
132,-20.6873
133,-20.8108
134,-20.9608
135,-21.1029
136,-21.2488
137,-21.3897
138,-21.5071
139,-21.6108
140,-21.7524
141,-21.8907
142,-22.0135
143,-22.1537
144,-22.2631
145,-22.4096
146,-22.5507
147,-22.6777
148,-22.8175
149,-22.9516
150,-23.0822
151,-23.2004
152,-23.3264
153,-23.4664
154,-23.5919
155,-23.7183
156,-23.8315
157,-23.9558
158,-24.0788
159,-24.2125
160,-24.3453
161,-24.4885
162,-24.6153
163,-24.7352
164,-24.8949
165,-25.0246
166,-25.1778
167,-25.3193
168,-25.4725
169,-25.6069
170,-25.7393
171,-25.856
172,-25.9995
173,-26.1301
174,-26.2615
175,-26.3647
176,-26.4982
177,-26.6165
178,-26.7712
179,-26.9133
180,-27.0659
181,-27.2009
182,-27.3298
183,-27.4512
184,-27.5903
185,-27.6894
186,-27.8217
187,-27.9756
188,-28.0925
189,-28.2251
190,-28.3615
191,-28.4865
192,-28.5869
193,-28.7191
194,-28.852
195,-28.9981
196,-29.1443
197,-29.2811
198,-29.4163
199,-29.5215
200,-29.6517
201,-29.7935
202,-29.9341
203,-30.0606
204,-30.1888
205,-30.3117
206,-30.4397
207,-30.5489
208,-30.6712
209,-30.8597
210,-30.9887
211,-31.1299
212,-31.2675
213,-31.4025
214,-31.5415
215,-31.6778
216,-31.798
217,-31.9194
218,-32.0494
219,-32.1748
220,-32.309
221,-32.4101
222,-32.5224
223,-32.7198
224,-32.854
225,-32.9999
226,-33.1909
227,-33.36
228,-33.4708
229,-33.6045
230,-33.7556
231,-33.8805
232,-33.9814
233,-34.1249
234,-34.2528
235,-34.3529
236,-34.4662
237,-34.6016
238,-34.7692
239,-34.9012
240,-35.0387
241,-35.1698
242,-35.3398
243,-35.4892
244,-35.619
245,-35.7311
246,-35.8673
247,-35.9517
248,-36.0733
249,-36.2056
250,-36.3364
251,-36.4512
252,-36.5678
253,-36.7191
254,-36.8639
255,-37.0036
256,-37.1439
257,-37.2843
258,-37.4453
259,-37.5463
260,-37.6609
261,-37.7587
262,-37.8887
263,-38.0448
264,-38.1698
265,-38.3345
266,-38.4474
267,-38.5903
268,-38.7279
