time_ms,edc_db
0,0
1,0
2,0
3,0
4,-0.935909
5,-1.44644
6,-1.87988
7,-1.9361
8,-1.96906
9,-1.98874
10,-1.99747
11,-2.09903
12,-2.4795
13,-2.8359
14,-3.11283
15,-3.21968
16,-3.3089
17,-3.51394
18,-3.79814
19,-3.94482
20,-4.06094
21,-4.29501
22,-4.53696
23,-4.67958
24,-4.84636
25,-5.05522
26,-5.19056
27,-5.31655
28,-5.49449
29,-5.62223
30,-5.77394
31,-5.94286
32,-6.076
33,-6.24065
34,-6.38802
35,-6.53914
36,-6.6893
37,-6.8665
38,-7.04328
39,-7.1949
40,-7.36733
41,-7.5306
42,-7.7035
43,-7.86276
44,-8.01295
45,-8.14716
46,-8.29472
47,-8.43519
48,-8.58388
49,-8.75099
50,-8.89875
51,-9.04547
52,-9.19107
53,-9.33741
54,-9.49054
55,-9.63629
56,-9.797
57,-9.95807
58,-10.136
59,-10.2871
60,-10.4321
61,-10.5763
62,-10.7326
63,-10.8969
64,-11.0466
65,-11.1951
66,-11.3425
67,-11.4921
68,-11.6207
69,-11.7672
70,-11.9096
71,-12.0704
72,-12.2166
73,-12.3664
74,-12.5064
75,-12.64
76,-12.769
77,-12.9062
78,-13.045
79,-13.1747
80,-13.3385
81,-13.4885
82,-13.6339
83,-13.7619
84,-13.9072
85,-14.0561
86,-14.1957
87,-14.3497
88,-14.494
89,-14.6271
90,-14.7599
91,-14.9003
92,-15.0407
93,-15.1612
94,-15.2994
95,-15.4325
96,-15.5782
97,-15.7174
98,-15.8397
99,-15.9721
100,-16.1223
101,-16.2308
102,-16.3564
103,-16.4795
104,-16.6107
105,-16.752
106,-16.8818
107,-17.0295
108,-17.1606
109,-17.2879
110,-17.4264
111,-17.5809
112,-17.7324
113,-17.8806
114,-17.9926
115,-18.1403
116,-18.2848
117,-18.4205
118,-18.5539
119,-18.6966
120,-18.8437
121,-18.9917
122,-19.1234
123,-19.2724
124,-19.4183
125,-19.5719
126,-19.6982
127,-19.8431
128,-19.993
129,-20.1115
130,-20.2639
131,-20.3893
132,-20.5097
133,-20.652
134,-20.783
135,-20.9224
136,-21.0574
137,-21.1982
138,-21.3481
139,-21.4721
140,-21.5968
141,-21.7462
142,-21.8797
143,-22.0138
144,-22.1415
145,-22.2789
146,-22.4491
147,-22.599
148,-22.7405
149,-22.8882
150,-23.0693
151,-23.1976
152,-23.3249
153,-23.4572
154,-23.5897
155,-23.7384
156,-23.8613
157,-23.9938
158,-24.1195
159,-24.2791
160,-24.3973
161,-24.5097
162,-24.6537
163,-24.7832
164,-24.9053
165,-25.036
166,-25.1504
167,-25.2862
168,-25.454
169,-25.5834
170,-25.7055
171,-25.8317
172,-25.9698
173,-26.0986
174,-26.2361
175,-26.3896
176,-26.5314
177,-26.6739
178,-26.8198
179,-26.9617
180,-27.0965
181,-27.2303
182,-27.3487
183,-27.4654
184,-27.5881
185,-27.6975
186,-27.8262
187,-27.9839
188,-28.1479
189,-28.2813
190,-28.4129
191,-28.5219
192,-28.665
193,-28.7935
194,-28.9187
195,-29.0409
196,-29.1751
197,-29.2783
198,-29.4222
199,-29.5523
200,-29.6854
201,-29.8322
202,-29.9476
203,-30.0784
204,-30.2202
205,-30.3386
206,-30.4653
207,-30.5857
208,-30.7041
209,-30.861
210,-31.0003
211,-31.1526
212,-31.2897
213,-31.4265
214,-31.5719
215,-31.698
216,-31.8549
217,-31.9779
218,-32.0882
219,-32.24
220,-32.3401
221,-32.4654
222,-32.5845
223,-32.7156
224,-32.8532
225,-32.9771
226,-33.1298
227,-33.2226
228,-33.3566
229,-33.4814
230,-33.623
231,-33.723
232,-33.849
233,-34.0042
234,-34.1808
235,-34.2857
236,-34.4228
237,-34.5277
238,-34.6496
239,-34.7769
240,-34.9054
241,-35.0718
242,-35.2093
243,-35.3242
244,-35.4687
245,-35.6014
246,-35.7035
247,-35.8348
248,-35.9398
249,-36.0578
250,-36.1705
251,-36.3081
252,-36.4354
253,-36.5654
254,-36.6884
255,-36.8382
256,-36.9362
257,-37.0347
258,-37.168
259,-37.3226
260,-37.4344
261,-37.5283
262,-37.663
263,-37.8054
264,-37.9377
265,-38.0555
266,-38.2
267,-38.3313
268,-38.4595
269,-38.5644
