time_ms,edc_db
0,0
1,0
2,0
3,0
4,-0.933964
5,-1.42228
6,-1.83603
7,-1.90114
8,-1.93469
9,-1.94866
10,-1.95857
11,-2.04806
12,-2.45977
13,-2.79279
14,-3.04158
15,-3.15196
16,-3.27116
17,-3.49676
18,-3.77635
19,-3.95163
20,-4.07002
21,-4.3587
22,-4.56809
23,-4.70919
24,-4.86391
25,-5.06708
26,-5.21621
27,-5.36485
28,-5.56038
29,-5.68936
30,-5.83037
31,-5.97947
32,-6.09483
33,-6.25661
34,-6.38202
35,-6.5217
36,-6.67125
37,-6.84992
38,-7.01338
39,-7.17822
40,-7.32847
41,-7.48605
42,-7.64459
43,-7.77885
44,-7.92861
45,-8.06793
46,-8.22372
47,-8.3749
48,-8.55759
49,-8.71704
50,-8.87859
51,-9.02074
52,-9.17022
53,-9.33351
54,-9.49515
55,-9.65351
56,-9.80953
57,-9.96801
58,-10.1115
59,-10.2781
60,-10.4506
61,-10.5995
62,-10.7507
63,-10.9052
64,-11.0442
65,-11.1878
66,-11.346
67,-11.4874
68,-11.628
69,-11.7616
70,-11.9062
71,-12.0431
72,-12.1887
73,-12.3426
74,-12.4695
75,-12.5946
76,-12.7399
77,-12.889
78,-13.0474
79,-13.1805
80,-13.3234
81,-13.4734
82,-13.6245
83,-13.7792
84,-13.9277
85,-14.0589
86,-14.2059
87,-14.3564
88,-14.4874
89,-14.6285
90,-14.7708
91,-14.9142
92,-15.0525
93,-15.2028
94,-15.3469
95,-15.5081
96,-15.6661
97,-15.8131
98,-15.9653
99,-16.0926
100,-16.2207
101,-16.3733
102,-16.51
103,-16.6399
104,-16.7784
105,-16.9355
106,-17.0576
107,-17.1924
108,-17.3307
109,-17.4559
110,-17.5965
111,-17.7415
112,-17.8948
113,-18.0195
114,-18.1737
115,-18.3114
116,-18.4512
117,-18.5971
118,-18.7565
119,-18.8844
120,-19.0331
121,-19.1589
122,-19.2761
123,-19.4119
124,-19.5396
125,-19.6864
126,-19.8167
127,-19.9422
128,-20.0928
129,-20.23
130,-20.3728
131,-20.513
132,-20.6337
133,-20.7629
134,-20.906
135,-21.0368
136,-21.1769
137,-21.2989
138,-21.4328
139,-21.5843
140,-21.7266
141,-21.858
142,-21.9992
143,-22.1254
144,-22.2694
145,-22.4186
146,-22.5614
147,-22.6701
148,-22.7952
149,-22.9232
150,-23.0738
151,-23.2183
152,-23.3387
153,-23.4704
154,-23.5939
155,-23.7527
156,-23.8885
157,-24.0199
158,-24.1602
159,-24.2989
160,-24.4079
161,-24.5466
162,-24.6766
163,-24.7858
164,-24.9273
165,-25.069
166,-25.21
167,-25.3513
168,-25.4852
169,-25.6278
170,-25.7576
171,-25.8908
172,-26.0198
173,-26.1499
174,-26.278
175,-26.4164
176,-26.5371
177,-26.6515
178,-26.8075
179,-26.9482
180,-27.0682
181,-27.2057
182,-27.3353
183,-27.4493
184,-27.586
185,-27.7172
186,-27.8487
187,-27.9755
188,-28.1253
189,-28.2529
190,-28.3899
191,-28.523
192,-28.6613
193,-28.8098
194,-28.9399
195,-29.0752
196,-29.1832
197,-29.331
198,-29.5
199,-29.6267
200,-29.7603
201,-29.8893
202,-30.0253
203,-30.1674
204,-30.2581
205,-30.3742
206,-30.5107
207,-30.6549
208,-30.7821
209,-30.9085
210,-31.0516
211,-31.1646
212,-31.2935
213,-31.4315
214,-31.5545
215,-31.6843
216,-31.825
217,-31.9642
218,-32.103
219,-32.2248
220,-32.354
221,-32.4862
222,-32.5759
223,-32.7287
224,-32.8526
225,-32.9744
226,-33.0729
227,-33.1828
228,-33.3262
229,-33.4949
230,-33.6409
231,-33.7844
232,-33.8866
233,-34.011
234,-34.124
235,-34.2624
236,-34.3879
237,-34.5091
238,-34.6451
239,-34.7449
240,-34.8563
241,-34.9723
242,-35.0889
243,-35.2689
244,-35.4018
245,-35.5027
246,-35.648
247,-35.7687
248,-35.8792
249,-35.9997
250,-36.1152
251,-36.2685
252,-36.4215
253,-36.5949
254,-36.7101
255,-36.8396
256,-36.9683
257,-37.0849
258,-37.2248
259,-37.3585
260,-37.5463
261,-37.664
262,-37.7662
263,-37.851
264,-37.9803
265,-38.1158
266,-38.2277
267,-38.3206
268,-38.4548
269,-38.5882
