time_ms,edc_db
0,0
1,0
2,0
3,0
4,-0.968653
5,-1.47766
6,-1.90952
7,-1.97625
8,-2.01168
9,-2.02849
10,-2.03762
11,-2.1292
12,-2.5488
13,-2.90916
14,-3.1452
15,-3.25321
16,-3.36944
17,-3.58608
18,-3.88394
19,-4.03834
20,-4.16258
21,-4.42541
22,-4.61759
23,-4.74919
24,-4.92677
25,-5.10724
26,-5.24626
27,-5.39843
28,-5.57798
29,-5.69357
30,-5.84706
31,-6.00661
32,-6.12007
33,-6.27993
34,-6.40919
35,-6.57531
36,-6.71497
37,-6.87623
38,-7.04993
39,-7.20162
40,-7.37335
41,-7.53675
42,-7.6903
43,-7.82551
44,-7.98263
45,-8.12896
46,-8.3005
47,-8.43331
48,-8.59929
49,-8.75471
50,-8.91379
51,-9.05425
52,-9.20113
53,-9.3522
54,-9.49109
55,-9.63317
56,-9.77476
57,-9.93822
58,-10.0854
59,-10.2394
60,-10.4055
61,-10.5511
62,-10.7289
63,-10.8735
64,-11.0031
65,-11.1479
66,-11.2846
67,-11.4323
68,-11.5841
69,-11.7219
70,-11.8743
71,-12.037
72,-12.1768
73,-12.3213
74,-12.4601
75,-12.6173
76,-12.7793
77,-12.9162
78,-13.0626
79,-13.2116
80,-13.3526
81,-13.4726
82,-13.6178
83,-13.7501
84,-13.8952
85,-14.0309
86,-14.1869
87,-14.3262
88,-14.4812
89,-14.6217
90,-14.749
91,-14.8895
92,-15.029
93,-15.192
94,-15.3539
95,-15.5176
96,-15.6447
97,-15.7755
98,-15.9183
99,-16.0853
100,-16.2249
101,-16.3681
102,-16.5099
103,-16.6325
104,-16.7773
105,-16.9174
106,-17.0593
107,-17.1954
108,-17.3281
109,-17.4674
110,-17.6139
111,-17.7498
112,-17.8884
113,-18.0276
114,-18.1396
115,-18.2705
116,-18.4095
117,-18.5681
118,-18.7207
119,-18.8607
120,-19.0097
121,-19.1484
122,-19.2815
123,-19.4206
124,-19.5774
125,-19.7125
126,-19.8583
127,-19.9891
128,-20.1324
129,-20.2708
130,-20.4188
131,-20.5518
132,-20.6691
133,-20.8134
134,-20.957
135,-21.1141
136,-21.2563
137,-21.4093
138,-21.5469
139,-21.6823
140,-21.8414
141,-21.9643
142,-22.1221
143,-22.2736
144,-22.4228
145,-22.5802
146,-22.7243
147,-22.8425
148,-22.9768
149,-23.1007
150,-23.2189
151,-23.3563
152,-23.4839
153,-23.6242
154,-23.7575
155,-23.8713
156,-24.0141
157,-24.1308
158,-24.2747
159,-24.383
160,-24.4951
161,-24.6409
162,-24.7993
163,-24.9371
164,-25.0381
165,-25.1657
166,-25.2968
167,-25.4149
168,-25.5418
169,-25.681
170,-25.8201
171,-25.9424
172,-26.0663
173,-26.216
174,-26.341
175,-26.4722
176,-26.598
177,-26.7367
178,-26.8759
179,-27.0106
180,-27.14
181,-27.2622
182,-27.4073
183,-27.5562
184,-27.6878
185,-27.8388
186,-27.9723
187,-28.112
188,-28.2479
189,-28.3855
190,-28.5514
191,-28.7064
192,-28.8379
193,-28.9618
194,-29.085
195,-29.2212
196,-29.337
197,-29.4613
198,-29.5875
199,-29.7101
200,-29.8385
201,-29.9745
202,-30.1182
203,-30.2606
204,-30.3694
205,-30.5112
206,-30.6337
207,-30.7487
208,-30.8777
209,-31.0058
210,-31.1401
211,-31.2705
212,-31.4011
213,-31.5103
214,-31.6596
215,-31.8011
216,-31.9207
217,-32.0628
218,-32.1679
219,-32.2889
220,-32.4339
221,-32.5871
222,-32.7093
223,-32.8224
224,-32.9414
225,-33.066
226,-33.177
227,-33.3109
228,-33.4294
229,-33.5724
230,-33.7039
231,-33.8299
232,-33.9808
233,-34.1874
234,-34.2858
235,-34.4332
236,-34.5732
237,-34.6942
238,-34.8066
239,-34.9433
240,-35.0835
241,-35.2069
242,-35.3358
243,-35.467
244,-35.5959
245,-35.7043
246,-35.8241
247,-35.958
248,-36.0638
249,-36.1809
250,-36.3316
251,-36.4927
252,-36.6516
253,-36.7814
254,-36.9009
255,-37.0412
256,-37.168
257,-37.3123
258,-37.4385
259,-37.5764
260,-37.7221
261,-37.8698
262,-37.9782
263,-38.1198
264,-38.2798
265,-38.388
266,-38.5169
267,-38.6688
268,-38.8121
269,-38.9269
