time_ms,edc_db
0,0
1,0
2,0
3,0
4,-0.934533
5,-1.4604
6,-1.90732
7,-1.96542
8,-1.98955
9,-2.00705
10,-2.0145
11,-2.11506
12,-2.51048
13,-2.86827
14,-3.12064
15,-3.22117
16,-3.35212
17,-3.56462
18,-3.85716
19,-4.0155
20,-4.13494
21,-4.3783
22,-4.60043
23,-4.75012
24,-4.91768
25,-5.09573
26,-5.22785
27,-5.39856
28,-5.62188
29,-5.75421
30,-5.90049
31,-6.05128
32,-6.16888
33,-6.32979
34,-6.45978
35,-6.60847
36,-6.72787
37,-6.89817
38,-7.07813
39,-7.24675
40,-7.397
41,-7.56975
42,-7.72432
43,-7.88538
44,-8.04034
45,-8.17318
46,-8.33271
47,-8.45783
48,-8.64154
49,-8.81798
50,-8.96521
51,-9.10927
52,-9.25757
53,-9.40595
54,-9.56728
55,-9.69819
56,-9.85635
57,-10.0078
58,-10.1405
59,-10.3145
60,-10.4662
61,-10.6186
62,-10.7694
63,-10.9263
64,-11.0844
65,-11.2243
66,-11.3602
67,-11.5039
68,-11.6502
69,-11.8031
70,-11.9737
71,-12.114
72,-12.2579
73,-12.4075
74,-12.5525
75,-12.7018
76,-12.8418
77,-12.9783
78,-13.1163
79,-13.2476
80,-13.4056
81,-13.5626
82,-13.7031
83,-13.8268
84,-13.9598
85,-14.1069
86,-14.2679
87,-14.4181
88,-14.5602
89,-14.7083
90,-14.8459
91,-14.9787
92,-15.1253
93,-15.2528
94,-15.3855
95,-15.5419
96,-15.6885
97,-15.8421
98,-15.9722
99,-16.1185
100,-16.2733
101,-16.3937
102,-16.5274
103,-16.6492
104,-16.8138
105,-16.9542
106,-17.1008
107,-17.2195
108,-17.3483
109,-17.4736
110,-17.6036
111,-17.7636
112,-17.8981
113,-18.0258
114,-18.1775
115,-18.3456
116,-18.486
117,-18.6253
118,-18.7565
119,-18.893
120,-19.0427
121,-19.2057
122,-19.3481
123,-19.5011
124,-19.627
125,-19.7588
126,-19.8819
127,-20.0176
128,-20.1771
129,-20.3054
130,-20.4254
131,-20.5601
132,-20.6972
133,-20.8369
134,-20.9723
135,-21.1296
136,-21.2735
137,-21.4305
138,-21.5443
139,-21.6961
140,-21.825
141,-21.9631
142,-22.1163
143,-22.255
144,-22.4195
145,-22.5418
146,-22.6582
147,-22.7982
148,-22.9272
149,-23.0621
150,-23.1778
151,-23.3008
152,-23.458
153,-23.571
154,-23.6851
155,-23.8307
156,-23.9535
157,-24.0962
158,-24.2478
159,-24.3733
160,-24.5019
161,-24.6428
162,-24.7777
163,-24.9007
164,-25.0358
165,-25.1638
166,-25.3126
167,-25.4412
168,-25.5577
169,-25.7029
170,-25.8387
171,-25.963
172,-26.0949
173,-26.2351
174,-26.3801
175,-26.5041
176,-26.6261
177,-26.7398
178,-26.8606
179,-27.0172
180,-27.1393
181,-27.2866
182,-27.4148
183,-27.5651
184,-27.7166
185,-27.8464
186,-27.9739
187,-28.1055
188,-28.2257
189,-28.356
190,-28.4991
191,-28.6128
192,-28.7474
193,-28.8681
194,-28.9961
195,-29.1441
196,-29.2647
197,-29.4062
198,-29.5303
199,-29.6665
200,-29.7964
201,-29.9011
202,-30.0407
203,-30.1725
204,-30.3179
205,-30.4588
206,-30.5758
207,-30.6892
208,-30.8124
209,-30.9298
210,-31.0532
211,-31.1921
212,-31.3103
213,-31.4424
214,-31.6143
215,-31.74
216,-31.8783
217,-32.0355
218,-32.2224
219,-32.3371
220,-32.4733
221,-32.5964
222,-32.7127
223,-32.8455
224,-33.0017
225,-33.1272
226,-33.2325
227,-33.403
228,-33.5209
229,-33.6531
230,-33.8008
231,-33.9402
232,-34.1169
233,-34.2487
234,-34.4111
235,-34.5535
236,-34.6566
237,-34.7802
238,-34.8928
239,-35.0304
240,-35.1612
241,-35.3112
242,-35.4606
243,-35.6006
244,-35.7063
245,-35.8295
246,-35.9636
247,-36.0988
248,-36.2268
249,-36.3761
250,-36.5013
251,-36.6345
252,-36.7808
253,-36.8963
254,-37.02
255,-37.1685
256,-37.301
257,-37.4087
258,-37.5454
259,-37.6437
260,-37.7618
261,-37.9042
262,-38.0177
263,-38.1323
264,-38.2831
265,-38.3821
266,-38.5131
267,-38.6456
268,-38.7628
