time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
50,0,0,0,0,0,0,0,0,0
51,0.988037,0.975108,0.959981,0.954473,0.946554,0.913829,0.807404,0.574441,7.11983
52,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0
55,1.93308,1.86512,1.79396,1.78298,1.76721,1.66395,1.35859,0.900169,13.0651
56,1.93759,1.87392,1.80671,1.7954,1.77916,1.67849,1.37842,0.911681,13.1614
57,0.965969,0.93141,0.895194,0.889481,0.881275,0.828404,0.672477,0.43887,6.50308
58,0,0,0,0,0,0,0,0,0
59,1.94096,1.88044,1.816,1.80405,1.78689,1.68682,1.38694,0.905777,13.2079
60,0,0,0,0,0,0,0,0,0
61,0.970089,0.939415,0.906717,0.900538,0.891666,0.84058,0.687807,0.443237,6.58005
62,0.969453,0.938147,0.904801,0.8985,0.889457,0.837425,0.682258,0.435624,6.55566
63,1.90558,1.81154,1.71562,1.70356,1.68626,1.55804,1.1969,0.731551,12.3091
64,0.95395,0.907991,0.86098,0.854875,0.846114,0.782601,0.603082,0.368445,6.17804
65,0.951248,0.902769,0.853419,0.847241,0.838376,0.772646,0.588535,0.354456,6.10869
66,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0
72,0.958092,0.91588,0.872018,0.865081,0.855136,0.791957,0.611534,0.360992,6.23069
73,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0
75,0.950564,0.901313,0.850914,0.843835,0.833692,0.764519,0.571995,0.32539,6.04222
76,1.8998,1.8001,1.69821,1.68387,1.66332,1.5236,1.13591,0.641498,12.0463
77,0,0,0,0,0,0,0,0,0
78,1.89541,1.79159,1.6858,1.67118,1.65024,1.50642,1.11035,0.616163,11.9272
79,0,0,0,0,0,0,0,0,0
80,0.941326,0.883588,0.82544,0.818118,0.807634,0.73135,0.525448,0.284117,5.81702
81,0.95347,0.906815,0.858544,0.850816,0.839752,0.770551,0.576745,0.319197,6.07589
82,0.939322,0.879749,0.819905,0.812416,0.801697,0.723579,0.514229,0.273015,5.76391
83,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0
86,0.937062,0.875417,0.813643,0.805896,0.794812,0.71444,0.500885,0.259337,5.70149
87,0,0,0,0,0,0,0,0,0
88,0.943299,0.887218,0.830228,0.822079,0.810425,0.732807,0.522944,0.27086,5.81986
89,0,0,0,0,0,0,0,0,0
90,1.88317,1.76797,1.65132,1.63491,1.61144,1.45382,1.03041,0.528779,11.5618
91,3.84301,3.68425,3.51647,3.48088,3.43001,3.16276,2.40334,1.28767,24.8084
92,2.78288,2.57276,2.36517,2.34106,2.30659,2.04562,1.37262,0.670447,16.4571
93,0,0,0,0,0,0,0,0,0
94,1.86467,1.73276,1.60122,1.58455,1.56073,1.39051,0.946427,0.46322,11.1441
95,0.926233,0.854912,0.784514,0.776215,0.764358,0.675773,0.44885,0.214521,5.44538
96,0.94369,0.88786,0.830838,0.821995,0.809363,0.729839,0.515544,0.25659,5.79572
97,0,0,0,0,0,0,0,0,0
98,3.68735,3.38673,3.09194,3.05837,3.01042,2.64515,1.72243,0.803005,21.4054
99,0,0,0,0,0,0,0,0,0
100,0.918003,0.839534,0.763023,0.754565,0.74249,0.648922,0.415364,0.189638,5.27154
101,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0
103,0.924218,0.851041,0.778817,0.769887,0.757144,0.665539,0.433358,0.197259,5.37726
104,0.918919,0.841182,0.765155,0.756357,0.743801,0.649717,0.414825,0.186014,5.27597
105,3.67516,3.36376,3.05917,3.02349,2.97259,2.59474,1.65271,0.735279,21.0769
106,2.74797,2.50719,2.27266,2.24604,2.20806,1.92049,1.20905,0.532207,15.6437
107,0,0,0,0,0,0,0,0,0
108,1.82851,1.66512,1.50642,1.48844,1.4628,1.26893,0.79241,0.344085,10.3567
109,1.84425,1.69444,1.54703,1.5283,1.5016,1.31425,0.844338,0.371863,10.6461
110,0.912648,0.829509,0.74886,0.739726,0.726705,0.628436,0.388281,0.165605,5.13977
111,0.92997,0.861696,0.793358,0.78358,0.769643,0.678771,0.445785,0.197446,5.46025
112,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0
114,0.94847,0.89673,0.842695,0.832042,0.816861,0.734846,0.513035,0.234221,5.8189
115,3.6359,3.29078,2.95746,2.9198,2.86615,2.46276,1.48993,0.613384,20.2362
116,2.73865,2.48965,2.24755,2.21867,2.17752,1.87896,1.15176,0.47644,15.3792
117,1.81327,1.63677,1.46684,1.44783,1.42076,1.21638,0.727303,0.294438,10.0236
118,0.908738,0.822223,0.738613,0.728972,0.715241,0.613639,0.36924,0.149587,5.04625
119,0.892291,0.792332,0.698176,0.688946,0.675804,0.568173,0.320722,0.12342,4.75986
120,0.91577,0.835139,0.756226,0.746202,0.731931,0.632671,0.389522,0.159129,5.16659
121,1.81003,1.63074,1.45834,1.43876,1.41089,1.20343,0.710537,0.28008,9.9428
122,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0
124,0.902366,0.810499,0.722447,0.712533,0.698426,0.593125,0.345111,0.133065,4.91757
125,0.908608,0.821893,0.737906,0.727715,0.713216,0.610001,0.36293,0.141719,5.02399
126,5.48676,4.99852,4.5229,4.45985,4.37016,3.76836,2.30916,0.919635,30.8353
127,0.859801,0.734893,0.622584,0.613861,0.601452,0.48446,0.238834,0.081115,4.237
128,2.73584,2.48409,2.23871,2.207,2.1619,1.85413,1.11239,0.431272,15.2253
129,1.81119,1.63269,1.46046,1.43966,1.41008,1.19978,0.701853,0.266503,9.92221
130,2.65661,2.34055,2.04521,2.01578,1.97393,1.63913,0.888551,0.318081,13.8778
131,0.898036,0.802562,0.711517,0.701221,0.686584,0.578433,0.32793,0.120776,4.82706
132,0.940493,0.881267,0.820013,0.808054,0.791057,0.699913,0.462147,0.188494,5.59144
133,1.81909,1.64738,1.48062,1.4588,1.42779,1.21902,0.721196,0.271319,10.0452
134,0,0,0,0,0,0,0,0,0
135,1.80171,1.61526,1.43642,1.41501,1.38459,1.16844,0.66518,0.241674,9.72829
136,3.57803,3.18459,2.81106,2.76885,2.7089,2.26801,1.25994,0.448372,19.0277
137,0.912884,0.829595,0.747993,0.736703,0.720667,0.616406,0.365903,0.135957,5.06611
138,1.81548,1.64075,1.47141,1.44902,1.41723,1.20543,0.704435,0.2582,9.96197
139,0.901689,0.809091,0.720049,0.709033,0.693392,0.584827,0.332175,0.118774,4.86903
140,0,0,0,0,0,0,0,0,0
141,2.63376,2.29955,1.99002,1.95901,1.91499,1.56831,0.812552,0.269684,13.4479
142,0.892053,0.791622,0.696445,0.685491,0.669946,0.557648,0.3037,0.103776,4.70068
143,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0
146,2.6529,2.33313,2.03351,2.00064,1.95403,1.60872,0.846014,0.277683,13.7066
147,0.902578,0.810597,0.72178,0.710072,0.693467,0.583408,0.328173,0.112649,4.86272
148,2.63449,2.30075,1.99115,1.95863,1.91251,1.56257,0.802988,0.257964,13.421
149,0,0,0,0,0,0,0,0,0
150,2.66657,2.35746,2.06547,2.03122,1.98267,1.63879,0.872042,0.284271,13.8985
151,0,0,0,0,0,0,0,0,0
152,1.78737,1.58896,1.39996,1.37644,1.34311,1.1157,0.602758,0.19698,9.41129
153,0.887062,0.78254,0.683987,0.672415,0.656018,0.540283,0.284027,0.0906579,4.59699
154,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0
157,2.6517,2.33084,2.02976,1.99461,1.94482,1.59375,0.825033,0.256993,13.6275
158,0.912089,0.827838,0.74477,0.731768,0.713356,0.603968,0.345646,0.114756,4.99419
159,0.869764,0.751869,0.643533,0.632245,0.616263,0.49575,0.241905,0.0716664,4.323
160,1.77237,1.5619,1.36348,1.33948,1.30549,1.07141,0.556681,0.171987,9.1428
161,0.880954,0.771574,0.669248,0.657397,0.640622,0.522103,0.265231,0.0803267,4.48746
162,0.876896,0.764376,0.659752,0.64797,0.631294,0.511667,0.255434,0.0760128,4.4234
163,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0
166,0.87058,0.753213,0.645045,0.633219,0.616492,0.494902,0.239583,0.0686058,4.32164
167,1.74094,1.50599,1.28943,1.26576,1.23227,0.988844,0.477688,0.13631,8.63723
168,0.876328,0.763304,0.658166,0.646014,0.628828,0.508114,0.250971,0.0725419,4.40427
169,0,0,0,0,0,0,0,0,0
170,1.72531,1.481,1.25995,1.23637,1.20304,0.959588,0.459539,0.129912,8.45471
171,0.868336,0.749232,0.639738,0.627714,0.610717,0.488025,0.232679,0.0648398,4.28128
172,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0
174,0.865763,0.744701,0.633768,0.62161,0.604433,0.480755,0.225769,0.0614134,4.23821
175,0.865869,0.744873,0.633958,0.621735,0.604468,0.480655,0.225475,0.0610689,4.2381
176,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0
178,1.75498,1.53052,1.32087,1.29501,1.2585,1.01409,0.495732,0.136809,8.80651
179,1.76234,1.5436,1.33807,1.31169,1.27444,1.03115,0.51064,0.141536,8.91347
180,1.72702,1.48284,1.26056,1.23557,1.20029,0.952517,0.446434,0.119159,8.42439
181,0,0,0,0,0,0,0,0,0
182,0.860842,0.736059,0.622391,0.609908,0.592293,0.466646,0.212419,0.0548331,4.15539
183,0,0,0,0,0,0,0,0,0
184,0.886807,0.781695,0.681807,0.667976,0.648463,0.526927,0.263966,0.0722528,4.5299
185,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0
187,0.887516,0.782929,0.683348,0.669262,0.649398,0.527484,0.263829,0.0713373,4.5351
188,0,0,0,0,0,0,0,0,0
189,0.854862,0.72566,0.608895,0.596244,0.578407,0.45105,0.198597,0.0488477,4.06256
190,2.50349,2.07471,1.69974,1.66415,1.61398,1.22836,0.502881,0.117169,11.4045
191,0.861415,0.73695,0.623272,0.610199,0.591772,0.464899,0.209398,0.0519687,4.14988
192,0.896397,0.798816,0.70433,0.689432,0.668439,0.547621,0.281058,0.0759519,4.66204
193,0.854837,0.725564,0.608635,0.59569,0.577452,0.44943,0.19652,0.0472955,4.05542
194,1.74906,1.51966,1.30556,1.27767,1.23838,0.987329,0.465396,0.117679,8.66074
195,1.71341,1.4577,1.22576,1.19945,1.16239,0.90644,0.398846,0.0957998,8.15979
196,0,0,0,0,0,0,0,0,0
197,0.850124,0.717433,0.598181,0.585227,0.566985,0.437972,0.186835,0.0435794,3.98634
198,1.752,1.52479,1.31207,1.2835,1.24326,0.991482,0.467477,0.116551,8.69113
199,2.57164,2.18903,1.84143,1.80106,1.74423,1.35864,0.595439,0.140446,12.2419
200,0,0,0,0,0,0,0,0,0
201,0.86053,0.735302,0.620854,0.607169,0.587906,0.459441,0.203205,0.0480042,4.12241
202,0,0,0,0,0,0,0,0,0
203,0.841847,0.703292,0.580218,0.567247,0.548998,0.418563,0.171307,0.0379319,3.8694
204,0.844508,0.707798,0.585855,0.572746,0.554301,0.423987,0.175266,0.0390416,3.9035
205,1.68996,1.41718,1.17363,1.14719,1.11,0.84907,0.350953,0.0777755,7.81575
206,0.844114,0.7071,0.584905,0.571667,0.553048,0.422387,0.173687,0.0382093,3.89512
207,0.859109,0.732764,0.61739,0.603315,0.583522,0.453872,0.197571,0.0449891,4.09253
208,0.851242,0.719225,0.600134,0.586394,0.567075,0.43659,0.184047,0.0408464,3.98555
209,3.44043,2.93851,2.47971,2.42276,2.3427,1.82448,0.798219,0.181596,16.4284
210,0.82907,0.681726,0.553162,0.540428,0.522527,0.39072,0.149989,0.0309526,3.69857
211,0.85383,0.723516,0.605247,0.591236,0.571545,0.440557,0.185253,0.0403718,4.01155
212,0.836987,0.694993,0.569604,0.556336,0.53769,0.405906,0.1608,0.0337088,3.79602
213,1.80095,1.61815,1.44337,1.40961,1.36217,1.12546,0.606107,0.160341,9.52615
214,0,0,0,0,0,0,0,0,0
215,2.53146,2.12075,1.75487,1.71347,1.65531,1.26146,0.516646,0.110177,11.6641
216,1.69762,1.43021,1.18972,1.16151,1.12188,0.858835,0.355657,0.0759323,7.89137
217,0.856699,0.72849,0.611631,0.597026,0.576519,0.445203,0.189156,0.040843,4.04557
218,0,0,0,0,0,0,0,0,0
219,1.65617,1.36018,1.10214,1.07567,1.03851,0.773118,0.293118,0.0582134,7.35712
220,0.839193,0.69862,0.573892,0.560018,0.540543,0.407814,0.161038,0.0327082,3.81383
221,0,0,0,0,0,0,0,0,0
222,1.6873,1.41227,1.16649,1.13807,1.0982,0.832664,0.333875,0.0681293,7.73701
223,0.856865,0.728709,0.611733,0.59674,0.575706,0.443579,0.186964,0.0393136,4.03961
224,0.849504,0.716073,0.595679,0.581028,0.560475,0.427721,0.174928,0.0359091,3.94132
225,2.49458,2.05724,1.67354,1.6322,1.57421,1.17391,0.446876,0.0869849,11.1395
226,0.824987,0.674791,0.544254,0.53078,0.511882,0.378255,0.139704,0.0265232,3.63118
227,0.829493,0.682287,0.553471,0.539696,0.52038,0.386671,0.145441,0.0278884,3.68533
228,0,0,0,0,0,0,0,0,0
229,0.809866,0.649956,0.514096,0.501156,0.483018,0.349446,0.120886,0.0216647,3.45009
230,0,0,0,0,0,0,0,0,0
231,1.63286,1.3217,1.05485,1.02814,0.990696,0.723175,0.257677,0.0469727,7.05607
232,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0
235,4.20676,3.51236,2.89377,2.8192,2.71474,2.04455,0.804029,0.155039,19.1504
236,0.795233,0.626292,0.485734,0.473138,0.4555,0.322122,0.103524,0.0171563,3.2787
237,0.841911,0.703022,0.578908,0.563853,0.542773,0.408008,0.158863,0.0300889,3.82743
238,0,0,0,0,0,0,0,0,0
239,1.67927,1.39858,1.14873,1.11864,1.07651,0.80675,0.311424,0.0583232,7.59822
240,0,0,0,0,0,0,0,0,0
241,1.67078,1.38382,1.12958,1.09975,1.058,0.786841,0.294834,0.0533382,7.47693
242,0,0,0,0,0,0,0,0,0
243,2.46474,2.00708,1.61049,1.56757,1.50752,1.1013,0.391891,0.0682532,10.7188
244,1.65248,1.35363,1.09286,1.06365,1.02278,0.751789,0.272921,0.0481228,7.25823
245,0,0,0,0,0,0,0,0,0
246,0.833912,0.689457,0.561781,0.546624,0.525428,0.389462,0.144906,0.0257572,3.71733
247,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0
250,3.25802,2.62951,2.09027,2.03297,1.95288,1.40951,0.482366,0.0797247,13.9353
251,0.8248,0.674233,0.542936,0.52801,0.507151,0.370784,0.132077,0.0224042,3.6024
252,0.796145,0.627615,0.486962,0.473511,0.454716,0.31993,0.101077,0.0157005,3.27566
253,0.829639,0.682251,0.552724,0.537429,0.516059,0.379405,0.137492,0.0234707,3.65847
254,0,0,0,0,0,0,0,0,0
255,0.79967,0.633228,0.493517,0.479741,0.460499,0.32516,0.103829,0.0160956,3.31174
256,0.813545,0.655673,0.520285,0.505703,0.485338,0.348921,0.117842,0.0189311,3.46624
257,0.819356,0.665183,0.531753,0.516789,0.495894,0.359078,0.124,0.0201591,3.53221
258,2.43373,1.95695,1.5501,1.50629,1.44512,1.03691,0.349439,0.0558202,10.3344
259,0.84015,0.699803,0.574262,0.557973,0.535234,0.397763,0.148917,0.0254355,3.77954
260,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0
264,1.66383,1.37206,1.11438,1.08218,1.03726,0.761534,0.274475,0.0449094,7.35063
265,0.802812,0.638148,0.499041,0.484543,0.464323,0.327707,0.104197,0.0155085,3.33628
266,0.811469,0.652177,0.515808,0.500767,0.479793,0.342474,0.112921,0.0172087,3.43262
267,0.821846,0.669185,0.536364,0.520715,0.498893,0.360974,0.12419,0.0194905,3.55166
268,0.801562,0.636052,0.496373,0.481791,0.461464,0.324559,0.101734,0.0147809,3.31832
269,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0
272,1.60247,1.27202,0.993803,0.964229,0.923022,0.649793,0.205827,0.0300212,6.64119
273,1.64372,1.33866,1.07321,1.04115,0.99648,0.719709,0.246458,0.0377845,7.09717
274,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0
276,0.797317,0.629245,0.488292,0.473528,0.452969,0.315968,0.096823,0.0135554,3.2677
277,3.18683,2.51316,1.94871,1.88967,1.80745,1.25953,0.384664,0.0535962,13.0436
278,0.799858,0.633297,0.493033,0.478035,0.457155,0.31975,0.0987923,0.0138325,3.29375
279,0,0,0,0,0,0,0,0,0
280,0.7923,0.621209,0.478765,0.464121,0.443739,0.306997,0.0916074,0.0124451,3.21118
281,0.740645,0.541834,0.388909,0.376945,0.360297,0.231575,0.0546828,0.00623933,2.70113
282,1.59381,1.25711,0.974756,0.94471,0.902904,0.628115,0.190771,0.0260716,6.51825
283,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0
286,1.59207,1.25406,0.970511,0.94013,0.897885,0.621959,0.184787,0.0242108,6.48561
287,2.39434,1.89134,1.46839,1.4223,1.35822,0.944209,0.285589,0.0381765,9.80256
288,0.791527,0.619905,0.477052,0.462022,0.441128,0.303806,0.0893049,0.0116756,3.19642
289,0,0,0,0,0,0,0,0,0
290,2.38679,1.87953,1.45476,1.40865,1.34456,0.931102,0.278786,0.0367533,9.72092
291,0.766355,0.580592,0.431831,0.418087,0.398989,0.265102,0.0696431,0.00833403,2.93893
292,0,0,0,0,0,0,0,0,0
293,0.795369,0.625974,0.48406,0.468581,0.447076,0.308945,0.0917416,0.0119087,3.23365
294,0.799391,0.632391,0.491581,0.475796,0.45387,0.315176,0.095013,0.0124133,3.27563
295,1.58377,1.24086,0.955069,0.92427,0.881497,0.605722,0.176716,0.0224756,6.39037
296,2.39018,1.88457,1.46001,1.41278,1.3472,0.931639,0.277225,0.0356267,9.73922
297,0,0,0,0,0,0,0,0,0
298,1.51494,1.13442,0.833865,0.806725,0.769049,0.503854,0.126872,0.0144473,5.70418
299,0,0,0,0,0,0,0,0,0
300,0.790493,0.618148,0.474721,0.459144,0.437527,0.299385,0.0861222,0.0106584,3.1762
301,2.32612,1.78342,1.3423,1.29816,1.23692,0.828987,0.223482,0.0263682,9.06575
302,0.783935,0.607782,0.462638,0.447372,0.426193,0.288812,0.0805501,0.00969639,3.10698
303,0.779683,0.60112,0.454955,0.439894,0.419002,0.282195,0.0772284,0.00914974,3.06323
304,0,0,0,0,0,0,0,0,0
305,2.35289,1.82542,1.39066,1.34437,1.28018,0.867693,0.242552,0.0290513,9.33282
306,1.57425,1.22774,0.941806,0.910341,0.866709,0.592302,0.171558,0.0211574,6.30586
307,1.55563,1.19634,0.902964,0.872683,0.830702,0.557092,0.15033,0.0174014,6.08314
308,1.58475,1.24214,0.955896,0.92377,0.879234,0.601263,0.172322,0.0207393,6.38011
309,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0
311,1.57109,1.2205,0.930625,0.899027,0.855241,0.57875,0.160601,0.0187257,6.23456
312,1.56224,1.20658,0.914509,0.88337,0.840228,0.564931,0.153614,0.0176068,6.14308
313,1.55434,1.19433,0.900506,0.869762,0.827173,0.553049,0.147766,0.0166804,6.06361
314,1.52518,1.14927,0.849302,0.820215,0.779926,0.510654,0.127736,0.0137217,5.776
315,0.789184,0.615607,0.470764,0.454605,0.432226,0.292452,0.0794617,0.00876938,3.14307
316,0.799708,0.632676,0.491377,0.474435,0.450974,0.310417,0.0907725,0.0108057,3.26117
317,2.35258,1.82446,1.38858,1.34056,1.27408,0.858895,0.235567,0.0267592,9.30149
318,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0
320,0.779179,0.600168,0.453472,0.437621,0.415686,0.277756,0.0739963,0.00813751,3.04602
321,0.788489,0.614778,0.47032,0.453859,0.431081,0.291676,0.0807946,0.00911757,3.14012
322,0,0,0,0,0,0,0,0,0
323,0.751402,0.557586,0.405479,0.391201,0.371448,0.238462,0.0560161,0.00559324,2.77719
324,0.770407,0.586526,0.437842,0.422367,0.400964,0.26429,0.067445,0.00711472,2.95696
325,1.54284,1.1766,0.880178,0.848992,0.805863,0.53237,0.137146,0.0145571,5.93854
326,0.726838,0.520451,0.363653,0.350727,0.332853,0.203801,0.0387383,0.00297675,2.54004
327,0,0,0,0,0,0,0,0,0
328,0.765555,0.579031,0.429297,0.413961,0.39276,0.256748,0.0638103,0.00653241,2.9077
329,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0
331,1.54796,1.18397,0.887781,0.855761,0.811516,0.536034,0.137568,0.0142578,5.97485
332,1.5478,1.18401,0.88813,0.855968,0.811534,0.536138,0.137904,0.0142774,5.97576
333,2.30567,1.751,1.3035,1.25619,1.19083,0.780309,0.195466,0.0198031,8.80276
334,1.56062,1.20422,0.911511,0.878336,0.832516,0.554915,0.146956,0.0154643,6.10454
335,0,0,0,0,0,0,0,0,0
336,2.33203,1.79246,1.35131,1.30185,1.23356,0.81834,0.213572,0.0221223,9.06525
337,0.747505,0.551583,0.398521,0.3839,0.363714,0.230758,0.0520214,0.0048146,2.73282
338,0,0,0,0,0,0,0,0,0
339,0.74934,0.554359,0.401621,0.386803,0.366351,0.232986,0.0530646,0.00493664,2.74946
340,0.762077,0.573605,0.422954,0.407298,0.385692,0.249643,0.0600711,0.00578787,2.86713
341,0.734201,0.531869,0.377074,0.363063,0.34373,0.213608,0.0452037,0.00395811,2.61271
342,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0
345,0.757283,0.566272,0.414667,0.399093,0.377615,0.242251,0.0566607,0.00526709,2.81911
346,0.765608,0.578944,0.428808,0.412639,0.390346,0.253231,0.0613292,0.00581784,2.89672
347,1.57546,1.2268,0.936435,0.901078,0.852332,0.570183,0.152111,0.0154285,6.22983
348,0.755286,0.563221,0.411211,0.395618,0.374125,0.238997,0.0551427,0.00502405,2.79862
349,1.56137,1.20453,0.910519,0.875897,0.828182,0.547996,0.141146,0.0138516,6.08349
350,0,0,0,0,0,0,0,0,0
351,2.2622,1.68838,1.23698,1.18971,1.12459,0.72231,0.17265,0.0162529,8.41308
352,1.53616,1.16545,0.865963,0.832772,0.787046,0.511214,0.124259,0.0116093,5.83447
353,1.50865,1.12346,0.81894,0.787492,0.744172,0.473858,0.108186,0.00964954,5.5744
354,2.21687,1.61752,1.15551,1.11099,1.04969,0.654937,0.140875,0.0120464,7.95844
355,0.73322,0.530186,0.374769,0.360284,0.340337,0.20964,0.0427168,0.00344555,2.5946
356,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0
358,1.50953,1.12471,0.820106,0.78814,0.74414,0.473077,0.107405,0.00938404,5.57649
359,1.50506,1.11795,0.812616,0.780889,0.737222,0.467079,0.104927,0.00908504,5.53482
360,3.74107,2.76324,1.99738,1.91913,1.81145,1.14084,0.251564,0.021403,13.6461
361,1.48774,1.09201,0.784083,0.753291,0.710923,0.444466,0.0957576,0.00799859,5.37627
362,0.742308,0.543677,0.389496,0.374175,0.353096,0.220201,0.0470696,0.0039029,2.67393
363,2.33966,1.80596,1.36771,1.31368,1.23937,0.819197,0.212601,0.0203107,9.11849
364,0.747881,0.551961,0.398503,0.382744,0.361068,0.226801,0.0495744,0.00415036,2.72268
365,0.804685,0.640172,0.499011,0.479178,0.451907,0.306763,0.0853912,0.00841468,3.27552
366,0.564847,0.31153,0.165742,0.159138,0.150057,0.0681002,0.00461259,0.000123095,1.42415
367,1.48107,1.08203,0.773038,0.742188,0.699778,0.434356,0.0914616,0.00738414,5.3113
368,0,0,0,0,0,0,0,0,0
369,2.22683,1.63056,1.16726,1.12045,1.05611,0.6562,0.138049,0.0110185,8.00648
370,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0
372,0.73237,0.528911,0.373295,0.358179,0.337413,0.206391,0.0414012,0.00316782,2.58113
373,0.671281,0.443283,0.285388,0.27382,0.257931,0.143538,0.0213032,0.00130792,2.09785
374,2.2937,1.73431,1.28526,1.23302,1.16127,0.747778,0.178458,0.0155451,8.64935
