time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
54,0.163957,0.0484831,0.0577174,0.0529741,0.0424535,0.0291368,0.0192215,0.0133194,0.427263
55,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0
57,0.185418,0.0856486,0.00972386,0.00807688,0.00638065,0.00430213,0.00282176,0.00155954,0.303932
58,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0
60,0.828909,0.814827,0.648897,0.563608,0.432134,0.281702,0.184507,0.1213,3.87588
61,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0
64,0.191319,0.0747009,0.0308201,0.0280022,0.0218786,0.0144588,0.0092068,0.00605278,0.37644
65,0.227019,0.142937,0.000992261,0.000804171,0.000614668,0.000398415,0.000258438,0.000136792,0.37316
66,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0
73,1.58236,1.10503,0.0693968,0.0625385,0.0610319,0.0605553,0.0530164,0.0278041,3.02173
74,0.0683,0.0283606,0.00373458,0.00248606,0.00158878,0.000765893,0.000374944,0.000134983,0.105746
75,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0
77,0.540358,0.346283,0.0041627,0.00393873,0.00389025,0.00371155,0.00314045,0.00173386,0.907219
78,3.73898e-06,0.0184373,0.0820645,0.0640313,0.0385363,0.0171149,0.00804522,0.00446729,0.2327
79,0.0173479,0.000651585,0.00886942,0.0076004,0.00509187,0.00261962,0.00131756,0.000785299,0.0442837
80,1.22651,0.632036,0.00333223,0.0031401,0.00306155,0.00301044,0.00256086,0.0014178,1.87507
81,1.00325,0.840434,0.773264,0.746206,0.689845,0.600469,0.423865,0.236729,5.31406
82,1.05868,0.73891,0.0491721,0.0443296,0.0432083,0.0424442,0.0359868,0.0177911,2.03052
83,1.46809,1.29676,1.09004,1.02309,0.891197,0.722786,0.496264,0.27658,7.26481
84,0.836911,0.804459,0.742419,0.719509,0.671909,0.596041,0.430319,0.239318,5.04089
85,0.0361001,0.0121929,7.23835e-14,4.2082e-14,2.52171e-14,1.08076e-14,4.71877e-15,1.24166e-15,0.0482931
86,0.0790086,0.0188108,1.06945e-10,8.25143e-11,6.85992e-11,5.05388e-11,3.53759e-11,1.38222e-11,0.0978194
87,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0
89,1.84572,1.40621,0.81873,0.736252,0.625363,0.494306,0.332458,0.163526,6.42256
90,0,0,0,0,0,0,0,0,0
91,0.455247,0.414715,0.323971,0.281334,0.198093,0.112391,0.0633541,0.0368657,1.88597
92,0,0,0,0,0,0,0,0,0
93,1.08049,0.689791,0.0820952,0.066605,0.0542769,0.041967,0.0300267,0.0135196,2.05877
94,1.53273,1.15654,0.364354,0.291755,0.254566,0.20266,0.146913,0.0570837,4.0066
95,0.77443,0.772462,0.718764,0.685196,0.613232,0.527713,0.401874,0.229636,4.72331
96,1.49754,1.37421,1.08633,0.96911,0.855728,0.741436,0.55403,0.270656,7.34904
97,0.0760053,0.0186918,4.52471e-05,3.17699e-05,2.1683e-05,1.16814e-05,6.24529e-06,2.14512e-06,0.0948159
98,0.962389,0.892513,0.830084,0.814913,0.789802,0.742645,0.535074,0.270767,5.83819
99,0,0,0,0,0,0,0,0,0
100,1.9904,1.89766,1.6398,1.53814,1.3205,1.02643,0.64258,0.326176,10.3817
101,0.716313,0.698898,0.612643,0.571664,0.490659,0.395517,0.275797,0.150356,3.91185
102,0.295581,0.183443,0.010136,0.00777798,0.00495994,0.00243889,0.00120868,0.000614286,0.50616
103,0.467269,0.456769,0.367757,0.31502,0.2477,0.173642,0.110925,0.0531056,2.19219
104,0.679898,0.61856,0.523573,0.490665,0.420274,0.317822,0.188022,0.0898178,3.32863
105,0.448857,0.42292,0.332748,0.292833,0.211323,0.123344,0.0688947,0.036905,1.93782
106,0.0875354,0.0528433,0.0420933,0.0254308,0.0131297,0.00444032,0.00155591,0.000442581,0.227471
107,0.247782,0.236871,0.202759,0.162224,0.0938469,0.0390186,0.0167964,0.00881877,1.00812
108,0.225575,0.213016,0.141669,0.113536,0.0638782,0.0253958,0.0105236,0.00560922,0.799202
109,0,0,0,0,0,0,0,0,0
110,1.61018,1.43966,1.15334,1.06861,0.993367,0.922259,0.657364,0.304914,8.14969
111,0.568096,0.519876,0.386213,0.320753,0.270042,0.224986,0.15155,0.0602587,2.50177
112,2.3346,1.84895,1.19564,1.10269,0.994158,0.903495,0.596007,0.265675,9.24122
113,0.829265,0.67903,0.381638,0.320331,0.263053,0.216754,0.141126,0.0581253,2.88932
114,0.117598,0.035108,5.5248e-07,4.43451e-07,3.74227e-07,2.91534e-07,1.97174e-07,7.13646e-08,0.152708
115,0,0,0,0,0,0,0,0,0
116,1.3625,1.22,1.01829,0.952437,0.815876,0.617675,0.342852,0.148106,6.47774
117,0.646302,0.57489,0.483082,0.406035,0.355752,0.336964,0.240874,0.0939153,3.13781
118,0.0390246,0.00647618,1.09092e-05,8.18107e-06,5.00423e-06,2.23083e-06,9.66239e-07,3.75652e-07,0.0455285
119,0,0,0,0,0,0,0,0,0
120,0.77416,0.682008,0.582455,0.52859,0.500167,0.476562,0.308017,0.114452,3.96641
121,1.13415,0.63018,0.132866,0.106474,0.0601622,0.0235026,0.00803154,0.00350885,2.09887
122,1.04769,1.00213,0.945122,0.92649,0.896944,0.865647,0.688983,0.337046,6.71005
123,0.312741,0.16444,0.000396469,0.000244189,0.000130579,4.92612e-05,1.96014e-05,5.76944e-06,0.478027
124,0.044,0.0161541,5.36758e-05,2.47264e-05,1.58163e-05,7.67422e-06,3.66354e-06,4.05904e-07,0.06026
125,0,0,0,0,0,0,0,0,0
126,0.738093,0.71378,0.701748,0.620451,0.538317,0.592426,0.423192,0.180059,4.50807
127,0.0104179,0.000536609,0.00096979,0.000716932,0.000369872,0.000125588,4.29071e-05,1.78489e-05,0.0131975
128,0.601097,0.558156,0.419516,0.339199,0.268295,0.21727,0.138258,0.0513602,2.59315
129,1.06677,0.908199,0.719483,0.681032,0.605013,0.509616,0.361014,0.169304,5.02043
130,1.4863,1.42112,1.26666,1.20302,1.07104,0.872353,0.56002,0.24715,8.12768
131,0.290703,0.148958,0.00123364,0.00103608,0.000796814,0.000578657,0.000335214,0.000132468,0.443774
132,0.176948,0.0818456,0.00501952,0.00392707,0.00312481,0.0020456,0.00111473,0.000335657,0.274361
133,1.08007,0.928071,0.795602,0.768354,0.722071,0.703881,0.475091,0.200977,5.67412
134,0.311073,0.09445,0.0456145,0.0407165,0.0307916,0.0191843,0.00899977,0.00358596,0.554416
135,0.495357,0.251902,0.0101775,0.00858776,0.00702161,0.0056923,0.00347514,0.00127226,0.783485
136,0.259283,0.186882,0.106057,0.0697385,0.0481664,0.0261461,0.0132844,0.00305408,0.712611
137,0.592611,0.318691,0.0545204,0.0423292,0.0352037,0.0279338,0.0174511,0.0051965,1.09394
138,0,0,0,0,0,0,0,0,0
139,1.95267,1.66136,1.33214,1.28224,1.18771,1.02192,0.65842,0.266468,9.36293
140,0.559034,0.28911,0.00359814,0.00305327,0.00248481,0.00197025,0.00115347,0.000410432,0.860814
141,0.0410923,0.00948874,3.17698e-10,2.27813e-10,1.32607e-10,5.73954e-11,2.24138e-11,7.32232e-12,0.050581
142,0,0,0,0,0,0,0,0,0
143,0.177068,0.0710069,0.000595117,0.000284631,0.00012139,3.04748e-05,8.16148e-06,1.29767e-06,0.249116
144,0.949352,0.884023,0.819577,0.795836,0.756517,0.718388,0.485628,0.195187,5.60451
145,0.507322,0.305049,0.016783,0.0136767,0.0107234,0.00818412,0.00497146,0.00169147,0.868401
146,0.496592,0.186372,0.000104939,8.92187e-05,8.44633e-05,8.20004e-05,6.20223e-05,1.9931e-05,0.683406
147,0.259987,0.124289,0.0104761,0.00892627,0.00763507,0.00653529,0.00417053,0.00141505,0.423435
148,0.618882,0.395846,0.0601486,0.0444671,0.021131,0.00773822,0.00326147,0.00123974,1.15271
149,0.0336041,0.00841043,5.98576e-07,3.42519e-07,1.4825e-07,4.10194e-08,1.23181e-08,3.23124e-09,0.0420157
150,0.521956,0.463172,0.35668,0.324942,0.258748,0.158351,0.0688054,0.0232023,2.17586
151,0.777219,0.734937,0.658573,0.593543,0.557947,0.552161,0.39486,0.137742,4.40698
152,0.346611,0.173793,0.00537032,0.00440821,0.00353062,0.00245953,0.00124862,0.000438164,0.53786
153,0.865084,0.7299,0.403081,0.358338,0.271124,0.184884,0.0988682,0.0394737,2.95075
154,0.923647,0.86231,0.797198,0.778412,0.748919,0.675952,0.428371,0.157067,5.37188
155,0.900251,0.783523,0.492143,0.446963,0.356935,0.260837,0.152706,0.0617885,3.45515
156,0,0,0,0,0,0,0,0,0
157,0.389808,0.299314,0.15901,0.130127,0.0798214,0.0349173,0.0116651,0.00394882,1.10861
158,1.49383,1.41077,1.2441,1.11865,1.03478,1.03582,0.689069,0.22801,8.25502
159,0.0524281,0.0246541,0.00374079,0.00130809,0.000550204,0.000137457,3.68174e-05,4.20887e-06,0.0828597
160,0.441482,0.230555,0.095055,0.0808512,0.0563324,0.032138,0.014273,0.00523029,0.955917
161,0.85816,0.766082,0.669101,0.649359,0.617298,0.538063,0.282219,0.0882402,4.46852
162,3.86973,2.83677,1.547,1.50129,1.42707,1.31283,0.82651,0.297444,13.6187
163,1.00619,0.87231,0.7748,0.728301,0.64606,0.565717,0.38659,0.152617,5.13258
164,0.564418,0.373733,0.0140309,0.0118293,0.00901531,0.00607066,0.00332466,0.00113591,0.983559
165,0.0159291,0.0109369,0.0018456,6.99941e-05,3.22779e-05,8.98489e-06,2.25816e-06,2.04801e-05,0.0288456
166,0.00425232,0.000131532,0.0117076,0.00939295,0.00618522,0.00325141,0.00148513,0.000508843,0.036915
167,0.274404,0.0966334,4.55285e-05,3.83193e-05,3.49282e-05,3.12973e-05,2.10398e-05,5.94865e-06,0.371215
168,0.000715764,2.49082e-05,3.24245e-08,1.46949e-08,5.42708e-09,1.08437e-09,2.31878e-10,3.40634e-11,0.000740727
169,0.529068,0.327294,0.00238311,0.00228126,0.00210933,0.00206184,0.00128308,0.000448408,0.866929
170,0.0565137,0.0123053,5.45268e-07,2.71577e-07,7.86389e-08,1.23543e-08,2.6525e-09,6.02237e-10,0.0688199
171,0.737451,0.65225,0.519371,0.450906,0.396791,0.36896,0.238382,0.0738157,3.43793
172,0.00863321,0.00305547,2.72241e-06,2.11287e-07,1.12824e-07,4.25029e-08,1.49198e-08,2.75828e-08,0.0116918
173,0,0,0,0,0,0,0,0,0
174,0.744936,0.661655,0.564785,0.522975,0.438388,0.334316,0.198718,0.0723421,3.53812
175,1.22176,1.03033,0.712058,0.668783,0.59553,0.621837,0.371574,0.12649,5.34835
176,1.00294,0.785461,0.635027,0.558548,0.507302,0.51322,0.328542,0.0979288,4.42897
177,0.890429,0.575703,0.0285962,0.0271123,0.0248519,0.0243422,0.0158263,0.00552563,1.59239
178,0.00506468,0.000463735,1.81736e-12,1.01196e-12,4.98817e-13,1.59673e-13,4.66344e-14,8.33049e-15,0.00552842
179,0.636032,0.400494,0.224492,0.176236,0.120262,0.0745871,0.0386644,0.0108031,1.68157
180,0.206447,0.0819708,0.120609,0.101244,0.0673304,0.0412557,0.0200376,0.00686417,0.645759
181,0.169688,0.084449,0.000446763,0.000337715,0.000259251,0.000193449,0.000103289,2.47536e-05,0.255503
182,1.56638,0.914441,0.196712,0.152118,0.10566,0.0659458,0.0299789,0.00798001,3.03921
183,1.12581,0.936152,0.815521,0.783888,0.731198,0.683308,0.418149,0.135841,5.62987
184,0.552051,0.542723,0.456395,0.413265,0.325297,0.213794,0.118205,0.0417741,2.66351
185,0.887611,0.648981,0.483952,0.44776,0.376292,0.274801,0.12425,0.0354918,3.27914
186,0.243867,0.0819143,0.0838307,0.0711162,0.0551532,0.0455395,0.0260557,0.00881969,0.616297
187,0.74341,0.633226,0.422239,0.353253,0.307522,0.276764,0.161053,0.0407908,2.93826
188,0.77193,0.658913,0.499419,0.433363,0.373518,0.345253,0.208949,0.0601037,3.35145
189,0,0,0,0,0,0,0,0,0
190,4.57577e-06,1.26232e-06,1.05722e-05,3.80766e-06,1.1128e-06,1.54145e-07,2.43795e-08,2.26667e-09,2.15115e-05
191,0.000288093,3.98127e-06,3.88219e-20,1.59541e-20,5.14109e-21,8.36068e-22,1.51697e-22,1.82485e-23,0.000292074
192,0.0194171,0.00551516,5.27844e-08,3.01766e-08,1.4825e-08,4.88944e-09,1.48145e-09,2.63235e-10,0.0249324
193,0.339972,0.289866,0.192462,0.159482,0.11404,0.0613399,0.0194358,0.00431152,1.18091
194,0.0581916,0.010427,1.15946e-05,5.03955e-06,1.69895e-06,2.99765e-07,5.89707e-08,7.38369e-09,0.0686372
195,0.266211,0.114807,4.3735e-05,3.87938e-05,3.40141e-05,2.96361e-05,1.7683e-05,4.99186e-06,0.381187
196,0.471702,0.350321,0.1912,0.150249,0.0988459,0.0545816,0.022829,0.0062975,1.34603
197,0.100469,0.0374296,0.0119313,0.00899048,0.00597816,0.00350413,0.00147402,0.0003591,0.170136
198,1.07163,0.796241,0.410997,0.379301,0.31464,0.201831,0.0843417,0.0220452,3.28103
199,0.033747,0.00366777,4.17752e-08,3.23967e-08,2.26261e-08,1.44764e-08,6.32793e-09,1.55357e-09,0.0374149
200,0.0449333,0.00882797,2.52706e-11,1.79324e-11,1.2905e-11,8.16487e-12,3.81722e-12,7.5371e-13,0.0537612
201,0.554161,0.458585,0.32198,0.279656,0.198833,0.119553,0.0550493,0.0174718,2.00529
202,0.847048,0.792902,0.716566,0.677328,0.611615,0.608515,0.348987,0.103137,4.7061
203,0.684059,0.62871,0.560389,0.506208,0.415672,0.362669,0.187682,0.0552983,3.40069
204,0.171296,0.03938,0.0908086,0.0805938,0.0694146,0.0645519,0.0381435,0.0107094,0.564898
205,0.00236056,0.00379595,7.53166e-05,4.65266e-05,1.32531e-05,1.77799e-06,2.72692e-07,8.89986e-08,0.00629375
206,0.000107564,2.90166e-06,2.73865e-15,1.02532e-15,1.89288e-16,1.12556e-17,7.21088e-19,1.01117e-19,0.000110466
207,0.297692,0.0871171,0.00114052,0.00100284,0.000838219,0.000717127,0.000390904,0.000105804,0.389004
208,0.182187,0.0466663,0.0788072,0.0716994,0.058621,0.0516565,0.0272875,0.00809529,0.52502
209,0.194926,0.101583,0.000505737,0.000388619,0.000287815,0.000208345,9.66003e-05,2.09214e-05,0.298017
210,2.68934,2.39239,1.83082,1.6986,1.46279,1.35589,0.721235,0.20413,12.3552
211,0.196548,0.0561447,0.000119267,9.58142e-05,6.51418e-05,3.97117e-05,1.6314e-05,4.16982e-06,0.253033
212,0.325366,0.114113,3.01361e-05,2.45242e-05,1.95074e-05,1.65531e-05,9.02784e-06,2.22795e-06,0.439581
213,0.621787,0.489029,0.369432,0.295567,0.250752,0.225431,0.119022,0.0235206,2.39454
214,0,0,0,0,0,0,0,0,0
215,0.0745349,0.0134529,8.78266e-05,4.86347e-05,2.44833e-05,9.15852e-06,2.71385e-06,3.8742e-07,0.088161
216,1.37685,1.24618,1.04266,0.911745,0.809148,0.764387,0.439768,0.106138,6.69688
217,0.138245,0.0555412,0.00912532,0.00668504,0.00518864,0.0034614,0.00174562,0.000320278,0.220312
218,0.530549,0.322228,0.234827,0.174616,0.123949,0.0812032,0.0343941,0.00672589,1.50849
219,1.0775,0.992094,0.804855,0.7069,0.609872,0.494347,0.26716,0.0610517,5.01378
220,0.60067,0.523799,0.409853,0.377284,0.313954,0.214939,0.0830584,0.0186693,2.54223
221,0.0290465,0.00501321,2.12978e-06,7.69181e-07,1.96293e-07,2.16124e-08,2.65717e-09,2.40928e-10,0.0340628
222,0.354673,0.157288,0.0538205,0.045583,0.0383319,0.0356681,0.0198672,0.00472778,0.70996
223,1.45235,1.27656,1.06049,0.958633,0.818158,0.67792,0.349511,0.0888022,6.68242
224,0.332995,0.132449,0.0246013,0.0192812,0.014157,0.00983471,0.00457246,0.000998588,0.538889
225,0.00392241,0.0013471,0.00172379,0.00199716,0.000599483,5.41176e-05,5.2087e-07,2.60167e-07,0.00964484
226,0.127341,0.0348962,1.92575e-06,1.53691e-06,1.37219e-06,1.22681e-06,7.45734e-07,1.44806e-07,0.162244
227,1.47791,1.25407,1.03053,0.875421,0.762071,0.725658,0.405805,0.0893273,6.62078
228,0.787285,0.716008,0.520354,0.449927,0.316927,0.174894,0.0645391,0.0163657,3.0463
229,0.000245353,9.32169e-06,1.38397e-13,5.35789e-14,1.04482e-14,6.74307e-16,4.47219e-17,5.99856e-18,0.000254675
230,0.0311091,0.00393616,7.07966e-11,4.42741e-11,2.77159e-11,1.48951e-11,5.75379e-12,8.65082e-13,0.0350452
231,0.00421549,0.00017032,6.29012e-06,1.44196e-06,3.24403e-07,2.98169e-08,3.25985e-09,4.07409e-11,0.0043939
232,0.000180493,7.16373e-06,4.0189e-13,1.45169e-13,2.72239e-14,1.90551e-15,1.36534e-16,1.60667e-17,0.000187656
233,0.000841438,4.03351e-05,2.44121e-11,9.65913e-12,2.57303e-12,3.05144e-13,3.98375e-14,4.1925e-15,0.000881773
234,0.11083,0.0491754,0.00056458,0.000366607,0.00021209,0.000102391,3.49524e-05,5.53771e-06,0.161291
235,0.122868,0.0320128,0.0425515,0.0367573,0.0261845,0.0172386,0.00667617,0.0016308,0.285919
236,0.000894328,3.67149e-05,1.07484e-17,4.85331e-18,1.7602e-18,3.39934e-19,4.9345e-20,5.43066e-21,0.000931043
237,0.503456,0.306731,0.00294218,0.00275129,0.00243562,0.00243093,0.00126538,0.00031063,0.822323
238,1.32038,1.09099,0.836555,0.693018,0.585966,0.542963,0.296856,0.0623762,5.4291
239,0.106971,0.0415193,0.0076092,0.0054596,0.00373768,0.00236656,0.000927775,0.000157403,0.168749
240,0.0422102,0.00811264,0.000391952,0.000271632,0.000136745,5.08229e-05,1.4673e-05,2.45124e-06,0.0511912
241,0.00706879,0.000842061,1.51666e-12,6.79713e-13,2.61083e-13,5.39556e-14,8.34737e-15,8.749e-16,0.00791085
242,0.0426288,0.00292187,0.0139115,0.0124309,0.00963301,0.00681423,0.00312857,0.000781984,0.0922508
243,0.950011,0.776308,0.62,0.593863,0.552571,0.461652,0.200026,0.0407811,4.19521
244,0.0926006,0.0168787,0.000290284,0.000243854,0.000188657,0.000158515,7.59202e-05,1.69744e-05,0.110453
245,0.141057,0.059904,0.000657026,0.00045278,0.000213439,5.77495e-05,1.04684e-05,1.74084e-06,0.202354
246,0.127119,0.013184,0.136964,0.126209,0.106982,0.0926723,0.0440073,0.0102275,0.657365
247,0.371252,0.147457,0.0307118,0.0276508,0.0228885,0.0221901,0.0109197,0.00261792,0.635688
248,0,0,0,0,0,0,0,0,0
249,1.59933,1.38845,1.16803,1.10323,0.994143,0.861463,0.401487,0.0879963,7.60413
250,0.152461,0.0424266,0.00686259,0.00462201,0.00289406,0.0016831,0.000604504,9.27259e-05,0.211647
251,0.206933,0.103298,0.00237519,0.00178769,0.00128614,0.000880939,0.000356695,6.88943e-05,0.316986
252,0.000315493,1.1735e-05,2.48356e-19,9.8829e-20,2.54201e-20,2.77159e-21,2.44984e-22,2.46362e-23,0.000327228
253,0.478854,0.242211,0.0107829,0.00723019,0.0034366,0.00204294,0.000878529,0.000166794,0.745603
254,0.746842,0.6718,0.561243,0.512911,0.429328,0.40446,0.19147,0.0433563,3.56141
255,0.962947,0.628591,0.0293225,0.0261517,0.0231643,0.0227696,0.0115425,0.00234279,1.70683
256,0.946089,0.720954,0.312579,0.246325,0.208771,0.188744,0.0867086,0.0132598,2.72343
257,0.690246,0.632868,0.533658,0.485711,0.402633,0.373924,0.170211,0.0373365,3.32659
258,0.000687742,3.50139e-05,1.28674e-14,3.75095e-15,1.56002e-15,3.73789e-16,8.50295e-17,1.05912e-18,0.000722756
259,0.0550257,0.0119301,2.92633e-05,2.00177e-05,1.22496e-05,6.70914e-06,2.25913e-06,3.51307e-07,0.0670267
260,0.379328,0.166188,0.0028986,0.00240405,0.00191242,0.00165122,0.000764493,0.000145907,0.555293
261,0.00245533,4.40897e-05,1.16132e-08,5.89876e-09,2.82112e-09,9.79392e-10,2.51096e-10,2.45164e-11,0.00249944
262,0.0200227,0.00541806,2.35722e-05,1.34269e-05,6.22774e-06,2.04966e-06,5.40325e-07,7.41164e-08,0.0254866
263,0.00775359,0.00050326,1.7889e-06,4.10088e-07,1.35848e-09,3.28381e-08,1.74281e-08,1.5487e-09,0.0082591
264,0.238153,0.193042,0.112675,0.0916592,0.0552192,0.0212285,0.0041545,0.000647064,0.716779
265,0.000269672,5.25774e-06,3.97956e-20,1.5816e-20,6.03481e-21,1.27881e-21,2.44034e-22,1.69125e-23,0.00027493
266,0.44879,0.427362,0.333806,0.290361,0.207686,0.115142,0.0497948,0.0118612,1.8848
267,0.000172215,0.000153525,0.000109238,2.21563e-05,1.08643e-06,2.16959e-07,1.98185e-07,2.73306e-09,0.000458639
268,0.744819,0.379986,0.0128594,0.0112442,0.00976467,0.00852008,0.00401929,0.000739814,1.17195
269,0.284048,0.099759,0.0485728,0.0416412,0.0293502,0.0200878,0.00781399,0.00170681,0.532979
270,0.315495,0.17226,0.00024522,0.000204024,0.000157307,0.0001321,5.67124e-05,1.05435e-05,0.48856
271,0.106134,0.0895486,0.044357,0.0319351,0.0138821,0.00336371,0.000553412,0.000101393,0.289875
272,0.134567,0.0524784,0.0126282,0.0097137,0.00682138,0.00465107,0.00186452,0.000322546,0.223047
273,0.00451374,0.000342003,5.91277e-07,2.31651e-07,2.32467e-08,6.47696e-09,1.27997e-08,1.53318e-09,0.00485661
274,0.0044247,0.000267422,8.13503e-07,4.5955e-07,2.19851e-07,7.94271e-08,2.03298e-08,2.44128e-09,0.00469372
275,0.512723,0.346849,0.200219,0.151416,0.110302,0.0798352,0.0297749,0.00435279,1.43547
276,0.30385,0.133667,0.0183486,0.0167085,0.0138924,0.0126899,0.00554696,0.00110421,0.505808
277,1.25454,0.93283,0.619971,0.545475,0.436799,0.330567,0.135116,0.0257739,4.28108
278,0.0707507,0.01356,0.000131835,0.000100603,7.01699e-05,4.81502e-05,1.71696e-05,2.66798e-06,0.0846813
279,0.843001,0.777951,0.696729,0.651899,0.575585,0.48744,0.255115,0.054731,4.34245
280,0.118689,0.0718668,0.000195655,0.000141859,7.58352e-05,3.10617e-05,7.44759e-06,1.38067e-06,0.191009
281,0,0,0,0,0,0,0,0,0
282,0.0229325,0.00321779,1.49258e-07,9.75157e-08,6.33141e-08,3.48155e-08,1.26973e-08,1.55963e-09,0.0261507
283,0.0865241,0.0149107,0.0530713,0.0451189,0.0307993,0.0176242,0.00611898,0.00122568,0.255393
284,1.04543,0.720528,0.349919,0.29504,0.235516,0.18001,0.0737347,0.0122974,2.91247
285,0.191884,0.175364,0.105704,0.0697897,0.0431335,0.0267464,0.0096519,0.00131199,0.623585
286,0.0646224,0.017231,6.95047e-08,4.85042e-08,3.4072e-08,2.14912e-08,7.94753e-09,9.91787e-10,0.0818536
287,0.0696279,0.0296018,8.40654e-06,5.76533e-06,3.291e-06,1.47498e-06,4.35604e-07,6.39005e-08,0.0992491
288,0.678288,0.607363,0.498907,0.435259,0.385996,0.363203,0.167393,0.0269276,3.16334
289,0.476229,0.441522,0.33973,0.291658,0.20684,0.146504,0.0576923,0.0118291,1.972
290,1.33461,1.18585,0.950987,0.833876,0.675922,0.589579,0.280589,0.0522308,5.90364
291,0.658027,0.593294,0.485525,0.444392,0.370633,0.286382,0.114378,0.0204539,2.97308
292,0.00252541,6.24699e-05,0.000121089,5.15264e-05,1.68388e-05,2.75984e-06,3.50895e-07,2.49472e-08,0.00278047
293,0.0734329,0.0158908,0.0017799,0.000816205,0.000342914,0.000114844,2.82122e-05,2.9607e-06,0.0924088
294,0.50245,0.454526,0.349341,0.303635,0.21996,0.138665,0.055518,0.0111694,2.03526
295,0.838215,0.788696,0.700747,0.654436,0.580141,0.557274,0.27538,0.0531249,4.44801
296,0.134426,0.060046,0.000958579,0.00060476,0.000311644,0.000125623,3.64267e-05,4.55897e-06,0.196514
297,0.789439,0.693948,0.588385,0.521009,0.45926,0.450712,0.229091,0.0400545,3.7719
298,0.657197,0.593479,0.485825,0.420397,0.362091,0.35974,0.161345,0.0254646,3.06554
299,0.948181,0.719771,0.573778,0.524512,0.439954,0.38078,0.158104,0.0280066,3.77309
300,0.222283,0.119925,4.91066e-06,3.5432e-06,2.943e-06,2.66746e-06,1.21903e-06,1.34901e-07,0.342224
