time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
92,1.71365,1.70943,1.66385,1.54509,1.39215,1.2161,1.04551,0.607158,10.8929
93,0.751755,0.749878,0.716718,0.628732,0.521857,0.416516,0.357327,0.206002,4.34878
94,0,0,0,0,0,0,0,0,0
95,9.65817,9.6336,9.29509,8.40252,7.28596,6.10127,5.21968,2.98065,58.5769
96,3.35887,3.35025,3.25053,2.98915,2.65424,2.27816,1.94645,1.10659,20.9342
97,0.864864,0.862624,0.840194,0.781971,0.706057,0.616551,0.525974,0.297467,5.4957
98,2.35369,2.34754,2.25814,2.0244,1.73867,1.44403,1.23008,0.692206,14.0888
99,2.34557,2.33938,2.24786,2.00699,1.71045,1.40517,1.19514,0.669043,13.9196
100,0.701206,0.699333,0.661742,0.56292,0.446854,0.338827,0.287648,0.160009,3.85854
101,4.48244,4.47031,4.27101,3.75066,3.12846,2.51529,2.13069,1.17647,25.9253
102,6.26956,6.25246,6.01106,5.3804,4.60667,3.80417,3.21903,1.77092,37.3143
103,3.92635,3.91553,3.76257,3.36033,2.86242,2.34515,1.98095,1.08334,23.2366
104,2.27981,2.27347,2.17534,1.91814,1.60619,1.29318,1.0904,0.592706,13.2292
105,0.827836,0.825516,0.79884,0.729199,0.640505,0.541828,0.456362,0.247142,5.06723
106,0.772987,0.770807,0.738944,0.655222,0.552362,0.447116,0.3762,0.203018,4.51666
107,0.844044,0.841631,0.816472,0.751265,0.667387,0.571127,0.479447,0.256751,5.22812
108,4.48386,4.47092,4.26646,3.73131,3.08656,2.44846,2.05202,1.09276,25.6324
109,1.44595,1.44174,1.37135,1.18975,0.977893,0.775045,0.648623,0.343745,8.19409
110,4.32783,4.31512,4.09913,3.53748,2.87548,2.24126,1.87262,0.98698,24.2559
111,2.43469,2.42747,2.3421,2.12028,1.84185,1.53856,1.28333,0.672545,14.6608
112,2.40678,2.39959,2.31221,2.08603,1.80562,1.50476,1.25367,0.654426,14.4231
113,0.720269,0.718095,0.681461,0.585904,0.472682,0.364136,0.302761,0.156974,4.00228
114,0.772386,0.770025,0.737669,0.653253,0.549684,0.443012,0.367478,0.189033,4.48254
115,1.57712,1.5723,1.51058,1.34989,1.15085,0.940922,0.780428,0.401344,9.28343
116,1.53677,1.532,1.46678,1.29728,1.09062,0.878701,0.72693,0.370595,8.89968
