time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.4597598453
13,-0.4597598453
14,-0.4597598453
15,-0.4597598453
16,-0.8303718865
17,-0.9125228489
18,-1.220854802
19,-1.373521828
20,-1.684813838
21,-2.113995275
22,-2.335908402
23,-2.54686624
24,-2.735184342
25,-2.87961286
26,-3.124444944
27,-3.597860423
28,-3.77224577
29,-3.845759428
30,-4.014453254
31,-4.204886809
32,-4.565001514
33,-4.905453613
34,-4.992721985
35,-5.249794114
36,-5.414356507
37,-5.477780491
38,-5.857048445
39,-5.857048445
40,-5.991884151
41,-6.190384277
42,-6.327843285
43,-6.400219657
44,-6.644630101
45,-6.855394406
46,-7.110035552
47,-7.579514031
48,-8.035265276
49,-8.224052719
50,-8.224052719
51,-8.454773324
52,-8.817475806
53,-9.316119242
54,-9.597048937
55,-9.633926028
56,-9.734296056
57,-10.0985106
58,-10.12765842
59,-10.18931084
60,-10.31942408
61,-10.32917012
62,-10.4816535
63,-10.71511045
64,-10.71511045
65,-10.75941108
66,-10.92417015
67,-10.96536353
68,-11.11105115
69,-11.22242208
70,-11.34438964
71,-11.54394443
72,-11.80955053
73,-11.86406127
74,-11.93050534
75,-12.21919635
76,-12.29885872
77,-12.47322463
78,-12.58651367
79,-12.7212662
80,-13.19533171
81,-13.29689951
82,-13.35434146
83,-13.54888435
84,-13.61630184
85,-13.76174619
86,-13.95462893
87,-14.28416876
88,-14.35284639
89,-15.14465187
90,-15.31296498
91,-16.27717188
92,-16.33526104
93,-16.55214894
94,-16.55389011
95,-16.84785008
96,-17.10178476
97,-17.24063628
98,-17.36921442
99,-17.38368983
100,-17.60313705
101,-17.66850303
102,-18.54066172
103,-18.55312755
104,-18.55312755
105,-18.55312755
106,-18.57626252
107,-18.57626252
108,-18.82223792
109,-18.98489292
110,-19.05936737
111,-19.07396316
112,-19.0932081
113,-19.26277672
114,-19.29220317
115,-19.35572381
116,-19.42603943
117,-19.50317403
118,-19.56984203
119,-19.64686044
120,-20.44644162
121,-20.53034963
122,-20.62044267
123,-21.02553996
124,-21.06705092
125,-21.07886501
126,-21.13766631
127,-21.14741863
128,-21.21343567
129,-21.86072282
130,-22.32331328
131,-22.40504745
132,-22.45035191
133,-22.63795235
134,-22.75110974
135,-22.76092023
136,-22.7798661
137,-22.81584706
138,-23.17021615
139,-23.19726913
140,-23.22907643
141,-23.49288289
142,-23.67304537
143,-23.71016528
144,-23.71889916
145,-23.76376683
146,-23.77553608
147,-23.78415191
148,-23.82743893
149,-23.94203562
150,-24.06435814
151,-25.45542208
152,-25.47438814
153,-27.41895886
154,-27.64540593
155,-27.66142408
156,-27.83709486
157,-28.0979013
158,-28.38952655
159,-28.43240889
160,-28.44337265
161,-28.57969229
162,-28.58833498
163,-28.59509551
164,-28.66172235
165,-29.04005817
166,-29.09015516
167,-29.15171276
168,-29.34042783
169,-29.36343791
170,-29.37121962
171,-29.38267696
172,-29.40496604
173,-29.4166424
174,-29.42185433
175,-29.48091465
176,-29.48320778
177,-30.57961625
178,-30.6556813
179,-30.67406149
180,-30.8653454
181,-30.88605035
182,-30.93485266
183,-30.98464128
184,-31.00648649
185,-32.00776316
186,-32.37478618
187,-32.39695889
188,-32.39695889
189,-32.49316905
190,-32.51992009
191,-32.54809853
192,-32.55346838
193,-32.56255316
194,-32.57779157
195,-32.59157518
196,-32.60152302
197,-32.60698551
198,-32.63043923
199,-32.6328473
200,-32.66143782
201,-32.67820183
202,-32.69003099
203,-32.69003099
204,-32.70123796
205,-32.70801098
206,-32.70813043
207,-34.11838584
208,-34.12230745
209,-34.12645624
210,-34.12645624
211,-34.12923474
212,-34.13859525
213,-34.35597023
214,-34.38736079
215,-34.38860259
216,-34.90047498
217,-34.90279914
218,-34.91109599
219,-34.91907661
220,-34.92298704
221,-34.92910763
222,-34.92910763
223,-34.92910763
224,-34.93869229
225,-34.94264947
226,-39.71151232
227,-39.72287256
228,-39.73649051
229,-39.76317943
230,-39.85997335
231,-39.88049423
232,-39.93213946
233,-40.04713134
234,-40.07479763
235,-40.18816677
236,-40.49523018
237,-40.49713383
238,-41.11329287
239,-41.27853845
240,-41.27853845
241,-41.30237335
