time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.2854570899
13,-0.2854570899
14,-0.3668632914
15,-0.5263874033
16,-0.769358176
17,-1.152728718
18,-1.304363518
19,-1.554718743
20,-1.901692393
21,-2.223137025
22,-2.48626704
23,-2.782277727
24,-2.949600417
25,-3.154830164
26,-3.410619325
27,-3.63033356
28,-3.845361745
29,-3.998284629
30,-4.195022331
31,-4.348616854
32,-4.558855815
33,-4.752491994
34,-4.936965435
35,-5.144145155
36,-5.317447498
37,-5.458364611
38,-5.597548356
39,-5.71593621
40,-5.867948984
41,-6.0337444
42,-6.247782169
43,-6.439982468
44,-6.631467926
45,-6.84223941
46,-7.013050488
47,-7.22123259
48,-7.408921475
49,-7.574268487
50,-7.794829813
51,-7.98023288
52,-8.231823306
53,-8.46107599
54,-8.676256792
55,-8.871930194
56,-9.076388184
57,-9.263866798
58,-9.457473756
59,-9.64795914
60,-9.853314604
61,-10.04481947
62,-10.22135388
63,-10.38797686
64,-10.57221285
65,-10.77891233
66,-10.95116207
67,-11.12536613
68,-11.28607428
69,-11.43671441
70,-11.60470713
71,-11.77080897
72,-11.99841017
73,-12.15858382
74,-12.34835341
75,-12.5293211
76,-12.69755765
77,-12.89017813
78,-13.07713145
79,-13.27625791
80,-13.47018121
81,-13.6487361
82,-13.84001791
83,-14.02655622
84,-14.22717041
85,-14.42081478
86,-14.5893193
87,-14.7628875
88,-14.93273705
89,-15.11607646
90,-15.27773834
91,-15.47438458
92,-15.6429434
93,-15.81723753
94,-16.00220584
95,-16.16772025
96,-16.31900713
97,-16.4842195
98,-16.64734805
99,-16.83102034
100,-16.99460531
101,-17.15451329
102,-17.35109426
103,-17.51522323
104,-17.71233582
105,-17.90185548
106,-18.07551824
107,-18.24342838
108,-18.44506967
109,-18.63400149
110,-18.82790641
111,-19.04374009
112,-19.23503497
113,-19.42465379
114,-19.61350801
115,-19.80356918
116,-19.96989405
117,-20.15133335
118,-20.3411332
119,-20.52043419
120,-20.68428131
121,-20.85501761
122,-21.01340322
123,-21.17559913
124,-21.34026203
125,-21.51767918
126,-21.67293838
127,-21.84100434
128,-22.03052615
129,-22.19239644
130,-22.3512601
131,-22.53317609
132,-22.74961295
133,-22.9099453
134,-23.13519364
135,-23.30848035
136,-23.47428494
137,-23.66588328
138,-23.86088954
139,-24.01962578
140,-24.17788764
141,-24.3623322
142,-24.52022843
143,-24.68978112
144,-24.89769927
145,-25.05180255
146,-25.22233138
147,-25.40232531
148,-25.60586264
149,-25.7963157
150,-25.97481973
151,-26.12872278
152,-26.2876843
153,-26.4887359
154,-26.66998679
155,-26.82332384
156,-26.97568264
157,-27.15380911
158,-27.312775
159,-27.46486881
160,-27.62251414
161,-27.77975904
162,-27.9724244
163,-28.1264011
164,-28.3553839
165,-28.5164381
166,-28.66576053
167,-28.84821
168,-29.03256357
169,-29.23904655
170,-29.39282525
171,-29.62382947
172,-29.752502
173,-29.89246286
174,-30.07492862
175,-30.25102359
176,-30.42994896
177,-30.63519504
178,-30.78769673
179,-30.95738929
180,-31.16072343
181,-31.34711497
182,-31.50340628
183,-31.70717554
184,-31.8517878
185,-32.02401203
186,-32.17899736
187,-32.34475654
188,-32.52859413
189,-32.6667383
190,-32.84255544
191,-32.9792579
192,-33.22059821
193,-33.37157242
194,-33.50863753
195,-33.70358565
196,-33.88452832
197,-34.0367026
198,-34.22024126
199,-34.45022267
200,-34.62697546
201,-34.79029677
202,-34.9757952
203,-35.20475013
204,-35.34579799
205,-35.47524998
206,-35.59483499
207,-35.82507179
208,-36.02536052
209,-36.16702485
210,-36.30940415
211,-36.54725651
212,-36.73262007
213,-36.88740819
214,-37.00829196
215,-37.16243686
216,-37.35087843
217,-37.49044357
218,-37.62166213
219,-37.78659885
220,-37.8992586
221,-38.04359699
222,-38.21994061
223,-38.35017763
224,-38.50516712
225,-38.67076869
226,-38.8387514
227,-38.97312758
228,-39.19966054
229,-39.42712534
230,-39.58986621
231,-39.70905809
232,-39.8086589
233,-40.00237036
234,-40.1872927
235,-40.30273256
236,-40.45199998
237,-40.59100422
238,-40.73228837
239,-40.90421817
240,-41.12253912
241,-41.24583125
