time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.109878
13,-0.109878
14,-0.192679
15,-0.323716
16,-0.522076
17,-0.899619
18,-1.00557
19,-1.35487
20,-1.74588
21,-2.11137
22,-2.35688
23,-2.60024
24,-2.82227
25,-3.09886
26,-3.3957
27,-3.65513
28,-3.86147
29,-4.06599
30,-4.20417
31,-4.32856
32,-4.47559
33,-4.62586
34,-4.89925
35,-4.98575
36,-5.20774
37,-5.45263
38,-5.54461
39,-5.63551
40,-5.77674
41,-5.8877
42,-6.17636
43,-6.37505
44,-6.65215
45,-6.81605
46,-7.07841
47,-7.38405
48,-7.43968
49,-7.55133
50,-7.77305
51,-7.86837
52,-8.37112
53,-8.5189
54,-8.71443
55,-8.89657
56,-9.13938
57,-9.40207
58,-9.67543
59,-9.93851
60,-10.2385
61,-10.6256
62,-10.7353
63,-10.8049
64,-10.9775
65,-11.1979
66,-11.2554
67,-11.4871
68,-11.7812
69,-11.866
70,-11.9903
71,-12.128
72,-12.2031
73,-12.3847
74,-12.5858
75,-12.8188
76,-12.9904
77,-13.1172
78,-13.2338
79,-13.3439
80,-13.4883
81,-13.5073
82,-13.7502
83,-14.0344
84,-14.1125
85,-14.3006
86,-14.4016
87,-14.6511
88,-14.8305
89,-15.045
90,-15.1078
91,-15.2494
92,-15.3087
93,-15.4199
94,-15.503
95,-15.9153
96,-16.0699
97,-16.2297
98,-16.3017
99,-16.7134
100,-16.9306
101,-17.1104
102,-17.7181
103,-17.7916
104,-18.0732
105,-18.2406
106,-18.3064
107,-18.5512
108,-18.9948
109,-19.3243
110,-19.3886
111,-19.6131
112,-19.6608
113,-19.7811
114,-19.8895
115,-20.0662
116,-20.111
117,-20.2496
118,-20.5122
119,-20.8659
120,-20.9443
121,-21.2605
122,-21.2931
123,-21.3521
124,-21.4694
125,-21.6075
126,-21.7562
127,-21.8822
128,-22.0088
129,-22.269
130,-22.7284
131,-22.8272
132,-22.9475
133,-23.1128
134,-23.2192
135,-23.4433
136,-23.521
137,-23.6346
138,-23.713
139,-23.8832
140,-24.014
141,-24.0761
142,-24.1794
143,-24.2711
144,-24.327
145,-24.793
146,-24.8641
147,-24.9082
148,-24.9785
149,-25.2452
150,-25.3169
151,-25.3566
152,-25.5333
153,-25.6272
154,-25.6613
155,-25.7422
156,-25.803
157,-25.9939
158,-26.1153
159,-26.1468
160,-26.1858
161,-26.2513
162,-26.2861
163,-26.3882
164,-26.4912
165,-26.5358
166,-27.1252
167,-27.1345
168,-27.2645
169,-27.3371
170,-27.4354
171,-27.4587
172,-27.4847
173,-27.5087
174,-27.5966
175,-27.6194
176,-27.6465
177,-27.6602
178,-27.6983
179,-27.7239
180,-27.9042
181,-27.9859
182,-28.4262
183,-28.5407
184,-28.5779
185,-28.8021
186,-28.8369
187,-28.93
188,-28.9434
189,-28.9678
190,-28.9856
191,-29.0116
192,-29.0367
193,-29.0547
194,-29.0893
195,-29.1217
196,-29.1292
197,-29.1484
198,-29.5832
199,-29.5869
200,-29.6002
201,-29.6131
202,-29.6308
203,-29.6926
204,-29.8446
205,-29.8486
206,-30.1484
207,-30.2005
208,-30.2181
209,-30.2255
210,-30.2561
211,-30.4526
212,-30.4637
213,-30.5138
214,-30.5197
215,-30.5305
216,-30.54
217,-30.546
218,-30.5543
219,-30.5874
220,-30.5983
221,-30.6074
222,-37.1983
223,-37.2113
224,-37.2378
225,-37.2785
226,-37.2955
227,-37.4004
228,-37.4302
229,-37.4565
230,-37.4776
231,-37.4952
232,-37.5775
233,-37.646
234,-37.6849
235,-37.7774
236,-37.8677
237,-37.9858
238,-38.0332
239,-39.3827
240,-39.4824
241,-39.5411
242,-39.592
243,-39.5992
244,-39.6402
245,-39.6454
246,-39.6488
247,-39.6495
248,-39.6521
249,-39.7839
250,-39.7996
251,-39.8135
252,-39.8315
253,-39.8516
254,-39.8863
255,-39.8935
256,-39.9161
257,-39.9228
258,-40.1145
259,-40.1187
260,-40.1238
261,-40.1368
262,-40.1545
263,-40.1857
264,-40.2025
265,-40.2125
266,-40.2288
267,-40.2704
268,-40.2787
269,-40.7453
270,-47.4313
271,-47.7092
272,-47.7386
273,-47.7596
