time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.3139128409
13,-0.3139128409
14,-0.4063939092
15,-0.6001603046
16,-0.8345660816
17,-1.184912801
18,-1.334644866
19,-1.592033761
20,-1.968296893
21,-2.278356652
22,-2.537348574
23,-2.842399265
24,-3.000734798
25,-3.212464101
26,-3.5028503
27,-3.713494981
28,-3.919687803
29,-4.044772478
30,-4.261584057
31,-4.441813527
32,-4.688188694
33,-4.887593604
34,-5.059283408
35,-5.2451232
36,-5.465662668
37,-5.600033805
38,-5.740584965
39,-5.882342281
40,-6.024097147
41,-6.197359762
42,-6.391431244
43,-6.569987395
44,-6.797985034
45,-6.99668094
46,-7.218518061
47,-7.419758114
48,-7.615493573
49,-7.784903867
50,-8.03474553
51,-8.226160195
52,-8.485307292
53,-8.706595114
54,-8.903300337
55,-9.112341326
56,-9.291197484
57,-9.470818801
58,-9.701451997
59,-9.893204156
60,-10.08790132
61,-10.25903302
62,-10.41829031
63,-10.63300956
64,-10.84430822
65,-11.00546
66,-11.1926131
67,-11.31241802
68,-11.49263047
69,-11.64159114
70,-11.74209478
71,-11.89097698
72,-12.09170856
73,-12.28436325
74,-12.48633705
75,-12.64889826
76,-12.76702757
77,-12.94726397
78,-13.10929901
79,-13.36418471
80,-13.57145871
81,-13.77844445
82,-13.94650251
83,-14.16168748
84,-14.3816816
85,-14.54504866
86,-14.70964093
87,-14.86759462
88,-15.04655112
89,-15.24073925
90,-15.43615702
91,-15.60622871
92,-15.79166197
93,-15.91733507
94,-16.06693063
95,-16.19523897
96,-16.32442587
97,-16.46598388
98,-16.58089965
99,-16.78919938
100,-16.94391792
101,-17.12662441
102,-17.28822399
103,-17.48691346
104,-17.70155777
105,-17.87785266
106,-18.06353302
107,-18.24453174
108,-18.44028937
109,-18.56044852
110,-18.7626019
111,-18.92682931
112,-19.13972763
113,-19.24447621
114,-19.50702484
115,-19.69855839
116,-19.89235406
117,-20.04932963
118,-20.20703939
119,-20.44675102
120,-20.64525657
121,-20.83029922
122,-21.01702204
123,-21.12849118
124,-21.31033477
125,-21.54183537
126,-21.69665856
127,-21.91027131
128,-22.05685055
129,-22.24432088
130,-22.43162041
131,-22.61795743
132,-22.75480944
133,-22.8601254
134,-23.10790601
135,-23.24889854
136,-23.36049781
137,-23.5716481
138,-23.81609897
139,-23.99360187
140,-24.12350438
141,-24.22722808
142,-24.36265299
143,-24.51941809
144,-24.73348202
145,-24.90190648
146,-25.02010861
147,-25.16333068
148,-25.25913177
149,-25.38887286
150,-25.50481815
151,-25.77883811
152,-25.91671781
153,-26.09026429
154,-26.2839951
155,-26.40675214
156,-26.60049276
157,-26.70689326
158,-26.83472875
159,-26.993386
160,-27.19519793
161,-27.32810023
162,-27.48777918
163,-27.57503257
164,-28.3159672
165,-28.54049004
166,-28.75879998
167,-28.96050266
168,-29.13973849
169,-29.35651295
170,-29.54205079
171,-29.70162181
172,-29.92987623
173,-30.18262569
174,-30.31718896
175,-30.54592435
176,-30.6953972
177,-30.78847808
178,-31.02446111
179,-31.19593894
180,-31.337611
181,-31.42878394
182,-31.68959455
183,-31.84675444
184,-31.95941039
185,-32.24876602
186,-32.48036453
187,-32.72825824
188,-32.94943117
189,-33.05248557
190,-33.13679373
191,-33.27820838
192,-33.48084931
193,-33.63233308
194,-33.82509642
195,-34.05907087
196,-34.15332467
197,-34.34050363
198,-34.47509886
199,-34.60773993
200,-34.77545222
201,-34.87078346
202,-34.98002609
203,-35.57751313
204,-35.68201079
205,-35.76963496
206,-35.84090423
207,-35.9233593
208,-36.02781726
209,-36.26267922
210,-36.36890711
211,-36.47136102
212,-36.63000146
213,-36.8854996
214,-36.95126287
215,-37.08260621
216,-37.38964846
217,-37.50076888
218,-37.6417667
219,-37.74488148
220,-37.85223065
221,-38.07323909
222,-38.17897667
223,-38.26323522
224,-38.41687484
225,-38.4870968
226,-38.56916395
227,-38.68173413
228,-38.8713656
229,-39.10730501
230,-39.47219069
231,-39.56907634
232,-39.64456231
233,-39.97473337
234,-40.26884385
235,-40.9581179
236,-41.07334395
237,-41.19253655
238,-41.35094552
239,-41.54515183
240,-41.63743827
241,-41.75349258
