time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.2871180669
13,-0.2871180669
14,-0.3638202994
15,-0.5179600562
16,-0.7580643647
17,-1.135582118
18,-1.287698634
19,-1.531750136
20,-1.897907901
21,-2.203623701
22,-2.452693282
23,-2.754613886
24,-2.921642957
25,-3.135249065
26,-3.401588902
27,-3.625617589
28,-3.840891679
29,-3.983122878
30,-4.184444915
31,-4.334341819
32,-4.563925627
33,-4.775340493
34,-4.950403065
35,-5.141256202
36,-5.320786363
37,-5.464225305
38,-5.59220402
39,-5.711117499
40,-5.86386507
41,-6.041317532
42,-6.242683619
43,-6.427478907
44,-6.621431351
45,-6.827580042
46,-7.018046131
47,-7.22808884
48,-7.418561164
49,-7.578538228
50,-7.803095855
51,-7.993274553
52,-8.246293581
53,-8.465388142
54,-8.669895477
55,-8.875083675
56,-9.079091158
57,-9.266207735
58,-9.463967996
59,-9.682094516
60,-9.89824269
61,-10.08349006
62,-10.25201757
63,-10.41941382
64,-10.60445688
65,-10.81158799
66,-10.98317247
67,-11.14454775
68,-11.30011053
69,-11.44280977
70,-11.60191681
71,-11.78092266
72,-12.01180297
73,-12.18921296
74,-12.37051154
75,-12.56881519
76,-12.72990855
77,-12.92144306
78,-13.09184864
79,-13.28070531
80,-13.51117029
81,-13.70097087
82,-13.88621105
83,-14.07184513
84,-14.28472882
85,-14.46738067
86,-14.66334018
87,-14.84530003
88,-15.02065823
89,-15.21820631
90,-15.39794935
91,-15.60628545
92,-15.78666967
93,-15.9636324
94,-16.1476224
95,-16.29758315
96,-16.44331098
97,-16.61567645
98,-16.74451488
99,-16.92831862
100,-17.11069931
101,-17.25953129
102,-17.45059506
103,-17.63228922
104,-17.9125875
105,-18.11083413
106,-18.29453799
107,-18.47248439
108,-18.66191468
109,-18.86002384
110,-19.03650183
111,-19.23379857
112,-19.38652905
113,-19.57187527
114,-19.74870615
115,-19.92765366
116,-20.10263804
117,-20.27331664
118,-20.44951811
119,-20.63688079
120,-20.84670719
121,-21.02210471
122,-21.17014397
123,-21.30069896
124,-21.49998711
125,-21.67379855
126,-21.82402909
127,-21.98887482
128,-22.1366087
129,-22.28990393
130,-22.45468904
131,-22.63868192
132,-22.83967582
133,-23.00007734
134,-23.18319924
135,-23.3879083
136,-23.53783433
137,-23.71996091
138,-23.86462405
139,-24.06205685
140,-24.20692048
141,-24.39274723
142,-24.5489442
143,-24.72772578
144,-24.92998914
145,-25.08587148
146,-25.25613971
147,-25.41783576
148,-25.62174061
149,-25.76957223
150,-25.93907803
151,-26.1337526
152,-26.30187257
153,-26.46934284
154,-26.67773191
155,-26.83210631
156,-26.98945192
157,-27.13517279
158,-27.28296436
159,-27.43650053
160,-27.59555006
161,-27.7454623
162,-27.97947463
163,-28.2068056
164,-28.35130535
165,-28.51490449
166,-28.69820462
167,-28.95544276
168,-29.1207781
169,-29.31880575
170,-29.50389875
171,-29.77878096
172,-29.94753347
173,-30.12541687
174,-30.30143658
175,-30.48537475
176,-30.7042187
177,-30.88925331
178,-31.06261771
179,-31.24725375
180,-31.42717774
181,-31.66988707
182,-31.85935898
183,-32.03954171
184,-32.20436741
185,-32.32930368
186,-32.4818634
187,-32.67931273
188,-32.81740049
189,-32.95700508
190,-33.10760416
191,-33.26366321
192,-33.39898805
193,-33.56688418
194,-33.74090743
195,-33.88406917
196,-34.11651502
197,-34.21113116
198,-34.44839743
199,-34.67017632
200,-34.79464695
201,-34.9056587
202,-35.02993995
203,-35.22388701
204,-35.34339315
205,-35.51697656
206,-35.64757796
207,-35.77684291
208,-35.91839504
209,-36.16821033
210,-36.40020344
211,-36.58157417
212,-36.71201182
213,-36.83403328
214,-37.05329901
215,-37.16825264
216,-37.31812051
217,-37.51754952
218,-37.65515899
219,-37.80367849
220,-37.92278744
221,-38.17427957
222,-38.31791122
223,-38.42621786
224,-38.71333563
225,-38.931203
226,-39.103775
227,-39.23443371
228,-39.42408313
229,-39.55798318
230,-39.69973444
231,-39.81144539
232,-39.95565842
233,-40.12819548
234,-40.51159831
235,-40.66279264
236,-40.81240063
237,-40.9715603
238,-41.13815749
239,-41.28340256
240,-41.47125509
241,-41.60746787
