time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.254242
13,-0.254242
14,-0.344225
15,-0.561901
16,-0.764859
17,-1.08488
18,-1.30813
19,-1.5191
20,-1.81866
21,-2.05785
22,-2.26166
23,-2.607
24,-2.75861
25,-2.9126
26,-3.08088
27,-3.39174
28,-3.70964
29,-3.91407
30,-4.12275
31,-4.3093
32,-4.73301
33,-4.89724
34,-5.13124
35,-5.37716
36,-5.5123
37,-5.7217
38,-5.81323
39,-5.90962
40,-6.08297
41,-6.27322
42,-6.48704
43,-6.71567
44,-7.06075
45,-7.17566
46,-7.36583
47,-7.60597
48,-7.72104
49,-7.96808
50,-8.17322
51,-8.28204
52,-8.59088
53,-8.8246
54,-9.01387
55,-9.13112
56,-9.29756
57,-9.50927
58,-9.70913
59,-9.98318
60,-10.1836
61,-10.4821
62,-10.6554
63,-10.758
64,-11.0239
65,-11.2065
66,-11.3755
67,-11.5584
68,-11.6896
69,-11.9335
70,-12.3105
71,-12.4169
72,-12.5062
73,-12.8218
74,-12.9592
75,-13.2939
76,-13.3698
77,-13.4688
78,-13.6132
79,-13.7929
80,-13.8694
81,-13.9833
82,-14.1915
83,-14.4023
84,-14.7511
85,-14.9729
86,-15.067
87,-15.2585
88,-15.502
89,-15.7829
90,-15.9521
91,-16.1608
92,-16.2954
93,-16.4018
94,-16.5215
95,-16.7243
96,-17.156
97,-17.2707
98,-17.3898
99,-17.7215
100,-17.8681
101,-18.0868
102,-18.1837
103,-18.3122
104,-18.5583
105,-18.7132
106,-18.9633
107,-19.0311
108,-19.4419
109,-19.6244
110,-19.8431
111,-20.0138
112,-20.2162
113,-20.316
114,-20.3953
115,-20.5668
116,-20.6777
117,-20.8925
118,-21.1068
119,-21.3622
120,-21.6199
121,-21.7451
122,-21.9201
123,-22.1968
124,-22.3369
125,-22.4667
126,-22.6155
127,-22.7681
128,-22.8358
129,-22.982
130,-23.0726
131,-23.5966
132,-23.6307
133,-23.7582
134,-23.854
135,-23.9457
136,-24.0709
137,-24.1678
138,-24.2488
139,-24.302
140,-24.6516
141,-25.0785
142,-25.165
143,-25.2946
144,-25.8603
145,-25.9773
146,-26.1401
147,-26.506
148,-26.6312
149,-26.7289
150,-26.859
151,-27.1886
152,-27.4349
153,-27.4625
154,-27.6871
155,-27.7436
156,-27.7649
157,-27.8001
158,-27.9819
159,-28.3475
160,-28.409
161,-28.5567
162,-29.0342
163,-29.0745
164,-29.1543
165,-29.3632
166,-29.5534
167,-29.6508
168,-29.9922
169,-30.0957
170,-30.2906
171,-30.3526
172,-30.4163
173,-30.5421
174,-30.6921
175,-30.7224
176,-30.8306
177,-30.9098
178,-31.0445
179,-31.0798
180,-31.2558
181,-31.3152
182,-31.3934
183,-31.4294
184,-31.6036
185,-31.6413
186,-31.7183
187,-31.775
188,-31.8203
189,-31.8868
190,-31.9479
191,-31.9744
192,-32.0719
193,-32.1476
194,-32.2792
195,-32.3439
196,-32.41
197,-32.5359
198,-32.5865
199,-33.6227
200,-34.1479
201,-34.1992
202,-34.2981
203,-34.3448
204,-34.3612
205,-34.3917
206,-34.4559
207,-34.5136
208,-34.9967
209,-35.1412
210,-35.1761
211,-36.6221
212,-36.6382
213,-38.2013
214,-38.4399
215,-38.4835
216,-38.6197
217,-38.6967
218,-38.7131
219,-38.7291
220,-38.7626
221,-39.2551
222,-39.303
223,-39.3724
224,-39.4033
225,-39.4439
226,-39.4803
227,-39.7165
228,-39.768
229,-39.7947
230,-39.8292
231,-39.9009
232,-39.9242
233,-40.2586
234,-41.9867
235,-42.0441
236,-42.0859
237,-42.1144
238,-42.2146
239,-42.3205
240,-42.3371
241,-42.4208
242,-42.5088
243,-42.7115
244,-42.7501
245,-43.527
246,-43.5575
247,-44.3148
248,-44.5968
249,-44.8702
250,-44.8737
251,-45.2589
252,-45.2885
253,-45.3701
254,-45.4647
255,-45.8036
256,-45.8292
257,-46.2255
258,-46.2889
259,-46.3177
260,-46.3758
261,-46.3967
262,-46.4788
263,-46.5387
264,-46.5882
265,-47.485
266,-47.5039
267,-48.0246
268,-48.1074
269,-48.57
270,-48.5759
271,-48.6335
272,-48.6623
273,-49.1797
