time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.293338
13,-0.293338
14,-0.399976
15,-0.575916
16,-0.84552
17,-1.15576
18,-1.31772
19,-1.56485
20,-1.96409
21,-2.24453
22,-2.51133
23,-2.82989
24,-2.95447
25,-3.13346
26,-3.37111
27,-3.58796
28,-3.80661
29,-4.02795
30,-4.14592
31,-4.27787
32,-4.45719
33,-4.69701
34,-4.87095
35,-5.10143
36,-5.25081
37,-5.44408
38,-5.60016
39,-5.70822
40,-5.88708
41,-6.05724
42,-6.28586
43,-6.43305
44,-6.65529
45,-6.82642
46,-6.95684
47,-7.18588
48,-7.30635
49,-7.49757
50,-7.63852
51,-7.83529
52,-8.10584
53,-8.34024
54,-8.52803
55,-8.86947
56,-9.02564
57,-9.1736
58,-9.39725
59,-9.67095
60,-9.7827
61,-9.88416
62,-10.0757
63,-10.1644
64,-10.3469
65,-10.5991
66,-10.8788
67,-11.1385
68,-11.3121
69,-11.4507
70,-11.5784
71,-11.7832
72,-12.0399
73,-12.2533
74,-12.4404
75,-12.5712
76,-12.7242
77,-12.909
78,-13.3414
79,-13.4925
80,-13.6728
81,-13.8449
82,-14.0034
83,-14.3047
84,-14.5019
85,-14.6094
86,-14.7781
87,-14.9565
88,-15.1751
89,-15.3967
90,-15.6116
91,-15.7928
92,-15.9407
93,-16.1517
94,-16.3457
95,-16.537
96,-16.7096
97,-16.8491
98,-16.9718
99,-17.0719
100,-17.4338
101,-17.6781
102,-17.9425
103,-18.2339
104,-18.452
105,-18.5196
106,-18.8207
107,-18.9906
108,-19.1793
109,-19.3309
110,-19.4694
111,-19.661
112,-19.7694
113,-19.8688
114,-19.9423
115,-20.1229
116,-20.6112
117,-20.8102
118,-20.8755
119,-21.0439
120,-21.2232
121,-21.5194
122,-21.7537
123,-21.8469
124,-22.1185
125,-22.2756
126,-22.3747
127,-22.6716
128,-22.869
129,-22.9228
130,-23.1349
131,-23.2368
132,-23.5668
133,-23.6709
134,-23.9858
135,-24.051
136,-24.1297
137,-24.2837
138,-24.38
139,-24.4484
140,-24.6593
141,-24.8964
142,-24.954
143,-25.2217
144,-25.2781
145,-25.4119
146,-25.5529
147,-25.7311
148,-26.1431
149,-26.3313
150,-26.4909
151,-26.6782
152,-26.7749
153,-26.9759
154,-27.0332
155,-27.1875
156,-27.3862
157,-27.4478
158,-27.502
159,-27.6867
160,-27.787
161,-27.9849
162,-28.3045
163,-28.5066
164,-28.8063
165,-28.9321
166,-29.4498
167,-29.5697
168,-29.7787
169,-29.9345
170,-30.0001
171,-30.1537
172,-30.54
173,-30.5964
174,-30.8064
175,-31.0449
176,-31.2102
177,-31.7751
178,-31.9981
179,-32.1645
180,-32.2362
181,-32.3974
182,-32.4966
183,-32.6195
184,-32.7026
185,-32.743
186,-32.8047
187,-32.9308
188,-32.9705
189,-33.3644
190,-33.5619
191,-33.7316
192,-33.7902
193,-33.9252
194,-34.1972
195,-34.2482
196,-34.312
197,-34.6976
198,-34.8243
199,-35.1109
200,-35.705
201,-36.0969
202,-36.1461
203,-36.2883
204,-36.3692
205,-36.7002
206,-36.7586
207,-36.9548
208,-37.0131
209,-37.0737
210,-37.2315
211,-37.2904
212,-37.3096
213,-37.5783
214,-37.6636
215,-37.7402
216,-37.9115
217,-38.0139
218,-38.0712
219,-38.1499
220,-38.2085
221,-38.2513
222,-38.2891
223,-38.742
224,-38.7999
225,-38.8597
226,-38.9498
227,-39.2851
228,-39.3234
229,-39.379
230,-40.9718
231,-41.0912
232,-41.2209
233,-41.2585
234,-41.5076
235,-41.6334
236,-41.6701
237,-41.6801
238,-41.7205
239,-41.7478
240,-41.8734
241,-41.9416
242,-41.9735
243,-42.0512
244,-42.2
245,-42.2374
246,-42.2848
247,-42.4013
248,-42.4475
249,-42.577
250,-42.6516
251,-42.8271
252,-42.851
253,-43.0114
254,-43.0285
255,-43.2723
256,-43.289
257,-43.3989
258,-43.4363
259,-44.1659
260,-44.4323
261,-44.4605
262,-44.6081
263,-44.6401
264,-44.6846
265,-44.7195
266,-44.7935
267,-44.8413
268,-44.8947
269,-44.9866
270,-45.2807
271,-45.5386
272,-47.9541
273,-48.0534
