time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.287381
13,-0.287381
14,-0.367978
15,-0.524947
16,-0.770791
17,-1.14655
18,-1.29321
19,-1.55563
20,-1.91466
21,-2.23003
22,-2.47585
23,-2.77442
24,-2.95245
25,-3.15835
26,-3.41755
27,-3.63067
28,-3.83968
29,-3.99244
30,-4.17986
31,-4.3267
32,-4.54553
33,-4.74203
34,-4.9133
35,-5.11254
36,-5.30852
37,-5.4549
38,-5.59218
39,-5.71202
40,-5.86264
41,-6.0285
42,-6.24325
43,-6.44021
44,-6.62907
45,-6.82868
46,-7.00136
47,-7.21457
48,-7.42357
49,-7.5961
50,-7.80671
51,-7.99404
52,-8.24229
53,-8.4603
54,-8.68744
55,-8.90621
56,-9.10916
57,-9.28582
58,-9.47712
59,-9.67232
60,-9.86787
61,-10.0506
62,-10.2229
63,-10.3918
64,-10.5861
65,-10.7731
66,-10.9481
67,-11.1255
68,-11.2761
69,-11.4331
70,-11.5836
71,-11.7465
72,-11.9714
73,-12.1331
74,-12.3131
75,-12.5146
76,-12.698
77,-12.8955
78,-13.0807
79,-13.2741
80,-13.4957
81,-13.6993
82,-13.8884
83,-14.0724
84,-14.2674
85,-14.4607
86,-14.6402
87,-14.8079
88,-14.9596
89,-15.1457
90,-15.3182
91,-15.5223
92,-15.7224
93,-15.887
94,-16.0624
95,-16.2319
96,-16.3954
97,-16.5517
98,-16.6994
99,-16.863
100,-17.0164
101,-17.165
102,-17.3479
103,-17.548
104,-17.7222
105,-17.8821
106,-18.0547
107,-18.2723
108,-18.4697
109,-18.6567
110,-18.8467
111,-19.0604
112,-19.2529
113,-19.431
114,-19.6113
115,-19.7869
116,-19.9767
117,-20.1487
118,-20.3365
119,-20.5056
120,-20.682
121,-20.8681
122,-21.0292
123,-21.1999
124,-21.3678
125,-21.5219
126,-21.6969
127,-21.8642
128,-22.011
129,-22.1761
130,-22.3357
131,-22.5122
132,-22.7537
133,-22.9274
134,-23.1144
135,-23.3092
136,-23.4862
137,-23.6877
138,-23.8853
139,-24.0599
140,-24.2405
141,-24.4184
142,-24.5915
143,-24.7752
144,-24.9539
145,-25.1448
146,-25.3136
147,-25.4906
148,-25.6348
149,-25.8169
150,-25.9835
151,-26.1625
152,-26.3172
153,-26.4782
154,-26.6548
155,-26.797
156,-26.981
157,-27.1251
158,-27.2881
159,-27.4308
160,-27.5786
161,-27.7464
162,-27.9613
163,-28.1642
164,-28.449
165,-28.5992
166,-28.7586
167,-28.9415
168,-29.0911
169,-29.2974
170,-29.5033
171,-29.7101
172,-29.9163
173,-30.1059
174,-30.3287
175,-30.4882
176,-30.6836
177,-30.8528
178,-30.9988
179,-31.1515
180,-31.2943
181,-31.4502
182,-31.5898
183,-31.7863
184,-31.9192
185,-32.1418
186,-32.3085
187,-32.4744
188,-32.6017
189,-32.7625
190,-32.9244
191,-33.1289
192,-33.3475
193,-33.5064
194,-33.6632
195,-33.8714
196,-34.0189
197,-34.1332
198,-34.3207
199,-34.4636
200,-34.6154
201,-34.7946
202,-34.9342
203,-35.1516
204,-35.286
205,-35.4667
206,-35.6481
207,-35.8151
208,-35.9331
209,-36.115
210,-36.2771
211,-36.5316
212,-36.7727
213,-36.9021
214,-37.0454
215,-37.2529
216,-37.3772
217,-37.5226
218,-37.6642
219,-37.8406
220,-37.9724
221,-38.1359
222,-38.2667
223,-38.4344
224,-38.8068
225,-39.1345
226,-39.2775
227,-39.3901
228,-39.5971
229,-39.7394
230,-39.9335
231,-40.0326
232,-40.1619
233,-40.3591
234,-40.5159
235,-40.706
236,-40.9028
237,-41.1148
238,-41.3361
239,-41.4772
240,-41.6173
241,-41.7412
242,-41.8609
243,-42.1867
244,-42.3704
245,-42.6165
246,-42.737
247,-42.8752
248,-43.0132
249,-43.1384
250,-43.3764
251,-43.4966
252,-43.6202
253,-43.7736
254,-43.967
255,-44.1768
256,-44.3656
257,-44.5329
258,-44.7404
259,-44.8631
260,-45.0741
261,-45.1936
262,-45.4696
263,-45.6382
264,-45.9335
265,-46.0504
266,-46.2184
267,-46.3321
268,-46.5159
269,-46.698
270,-46.8194
271,-47.0177
272,-47.2282
273,-47.3873
