time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.2867593056
13,-0.2867593056
14,-0.3648554588
15,-0.5246936243
16,-0.767972694
17,-1.157140067
18,-1.30903106
19,-1.566600511
20,-1.924885275
21,-2.24785346
22,-2.496754272
23,-2.788365988
24,-2.96370937
25,-3.170769457
26,-3.434314619
27,-3.661341107
28,-3.874650338
29,-4.025351423
30,-4.217702778
31,-4.372035338
32,-4.582367412
33,-4.775527135
34,-4.950185413
35,-5.155024089
36,-5.330333089
37,-5.466601515
38,-5.592547063
39,-5.716890938
40,-5.870694512
41,-6.037605761
42,-6.253642785
43,-6.439571272
44,-6.640976809
45,-6.847934336
46,-7.030590704
47,-7.24102248
48,-7.42442723
49,-7.602923918
50,-7.833642538
51,-8.039832361
52,-8.285589545
53,-8.503178605
54,-8.712093003
55,-8.904428745
56,-9.100086987
57,-9.268080805
58,-9.465420489
59,-9.656412549
60,-9.861653553
61,-10.02908451
62,-10.20597481
63,-10.36312337
64,-10.54444695
65,-10.74538432
66,-10.92648253
67,-11.09666215
68,-11.26420757
69,-11.4270752
70,-11.59135169
71,-11.75605229
72,-11.97642608
73,-12.13553157
74,-12.32858177
75,-12.52389664
76,-12.68367775
77,-12.89129567
78,-13.09264948
79,-13.2838288
80,-13.50126103
81,-13.7001649
82,-13.89440941
83,-14.09789602
84,-14.29820989
85,-14.48383587
86,-14.66166052
87,-14.85280695
88,-15.03651342
89,-15.19919448
90,-15.37133199
91,-15.59013948
92,-15.78528432
93,-15.96566872
94,-16.13479039
95,-16.29562587
96,-16.45910345
97,-16.61671293
98,-16.78893689
99,-16.96197273
100,-17.1366324
101,-17.29073595
102,-17.50186518
103,-17.68703673
104,-17.90171917
105,-18.10435479
106,-18.29307452
107,-18.47309499
108,-18.64102786
109,-18.83625648
110,-19.01394327
111,-19.21388176
112,-19.39673409
113,-19.57440391
114,-19.76889106
115,-19.93777812
116,-20.13010068
117,-20.31578959
118,-20.51831615
119,-20.68866904
120,-20.8458696
121,-20.99776052
122,-21.17330602
123,-21.3511777
124,-21.53348036
125,-21.69059605
126,-21.87650642
127,-22.06430398
128,-22.23215651
129,-22.37837569
130,-22.54809207
131,-22.72908421
132,-22.91078679
133,-23.07353155
134,-23.24979997
135,-23.45913025
136,-23.60675797
137,-23.7927641
138,-23.98700272
139,-24.18345262
140,-24.36435399
141,-24.55013633
142,-24.7198887
143,-24.9030212
144,-25.08136465
145,-25.25976374
146,-25.45182707
147,-25.60251695
148,-25.81491368
149,-25.99982141
150,-26.14568269
151,-26.28054901
152,-26.42782581
153,-26.62534301
154,-26.79809644
155,-26.95710279
156,-27.15681503
157,-27.28847594
158,-27.4470199
159,-27.62370383
160,-27.77601162
161,-27.90569443
162,-28.09479002
163,-28.26038279
164,-28.43926098
165,-28.59647196
166,-28.73960307
167,-28.87178534
168,-29.11295763
169,-29.31154433
170,-29.45801035
171,-29.62968264
172,-29.81137643
173,-29.96588197
174,-30.15514795
175,-30.29394712
176,-30.48522569
177,-30.65185961
178,-30.81473408
179,-30.95927495
180,-31.10725469
181,-31.29592624
182,-31.45724271
183,-31.59231904
184,-31.74690385
185,-31.90191957
186,-32.07649841
187,-32.22360266
188,-32.39330803
189,-32.54591969
190,-32.73390179
191,-32.95071293
192,-33.17597147
193,-33.38381275
194,-33.61521675
195,-33.74877968
196,-33.91146416
197,-34.14662173
198,-34.33315498
199,-34.55162441
200,-34.70035794
201,-34.84250869
202,-34.97947834
203,-35.16704577
204,-35.31188693
205,-35.51432736
206,-35.71801697
207,-35.85684955
208,-36.01814094
209,-36.14194436
210,-36.28564591
211,-36.49367208
212,-36.68412196
213,-36.88526352
214,-37.02798681
215,-37.17190605
216,-37.34439618
217,-37.51846142
218,-37.68471284
219,-37.83377135
220,-38.01093273
221,-38.14360569
222,-38.34112152
223,-38.50920124
224,-38.72506828
225,-39.08446921
226,-39.22877387
227,-39.37296785
228,-39.52856307
229,-39.71100158
230,-39.83651524
231,-40.02097937
232,-40.13980629
233,-40.23449509
234,-40.41773532
235,-40.57042581
236,-40.79202406
237,-40.92172784
238,-41.10964852
239,-41.30466189
240,-41.44592188
241,-41.64479501
