time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.379797
13,-0.379797
14,-0.435583
15,-0.599174
16,-0.804526
17,-1.19524
18,-1.35149
19,-1.45353
20,-1.83898
21,-2.10091
22,-2.34083
23,-2.63972
24,-2.82643
25,-3.04306
26,-3.39848
27,-3.63719
28,-3.78724
29,-3.94255
30,-4.13673
31,-4.26312
32,-4.42237
33,-4.51755
34,-4.73929
35,-4.94389
36,-5.09219
37,-5.29327
38,-5.40279
39,-5.5335
40,-5.79203
41,-6.07165
42,-6.32307
43,-6.4357
44,-6.67643
45,-6.74459
46,-6.92272
47,-7.08066
48,-7.24621
49,-7.39858
50,-7.59874
51,-7.74438
52,-8.00081
53,-8.34743
54,-8.56358
55,-8.70511
56,-8.86112
57,-9.00034
58,-9.29928
59,-9.49116
60,-9.62369
61,-9.6575
62,-9.77851
63,-9.93341
64,-10.1307
65,-10.3529
66,-10.5872
67,-10.7796
68,-10.958
69,-11.1305
70,-11.2802
71,-11.4228
72,-11.5523
73,-11.8141
74,-12.1761
75,-12.2859
76,-12.4791
77,-12.7103
78,-12.8889
79,-13.2125
80,-13.646
81,-13.7549
82,-13.9563
83,-14.2495
84,-14.445
85,-14.5086
86,-14.6382
87,-14.8778
88,-15.0791
89,-15.1817
90,-15.3711
91,-15.4658
92,-16.1757
93,-16.2347
94,-16.4294
95,-16.543
96,-16.7627
97,-16.9558
98,-17.1921
99,-17.3173
100,-17.4284
101,-17.6664
102,-17.9463
103,-18.1038
104,-18.3151
105,-18.513
106,-18.6631
107,-18.8571
108,-19.0344
109,-19.3128
110,-19.4861
111,-19.5543
112,-19.9766
113,-20.0394
114,-20.1058
115,-20.1919
116,-20.3744
117,-20.5463
118,-20.6159
119,-21.0681
120,-21.4447
121,-21.5597
122,-21.6757
123,-21.9591
124,-22.1526
125,-22.4996
126,-22.6444
127,-22.8251
128,-22.8992
129,-22.9678
130,-23.2897
131,-23.9603
132,-24.1004
133,-24.1202
134,-24.2335
135,-24.3916
136,-24.5184
137,-24.6533
138,-24.7217
139,-24.7849
140,-24.9237
141,-24.9635
142,-25.0353
143,-25.0888
144,-25.3241
145,-25.5566
146,-25.5822
147,-25.7589
148,-25.8502
149,-25.8853
150,-26.2293
151,-26.244
152,-26.7925
153,-26.8349
154,-27.2043
155,-27.7337
156,-28.0451
157,-28.3276
158,-28.3987
159,-28.4912
160,-29.2556
161,-29.3395
162,-29.3865
163,-29.5204
164,-29.6157
165,-29.7876
166,-29.9013
167,-30.1113
168,-30.2318
169,-30.3054
170,-30.5832
171,-30.7479
172,-30.828
173,-31.079
174,-31.1843
175,-31.3546
176,-31.622
177,-31.8118
178,-31.8457
179,-32.0955
180,-32.1739
181,-32.2445
182,-32.369
183,-32.4631
184,-32.4971
185,-32.6479
186,-32.6836
187,-32.7318
188,-32.8682
189,-32.9126
190,-32.9457
191,-33.0515
192,-33.1754
193,-33.2715
194,-33.4105
195,-33.5232
196,-33.6166
197,-34.1687
198,-34.249
199,-34.2994
200,-34.3484
201,-34.3792
202,-35.091
203,-35.5421
204,-35.5907
205,-35.666
206,-35.7287
207,-35.8016
208,-35.9254
209,-36.3438
210,-36.3755
211,-36.4286
212,-36.4876
213,-36.5158
214,-37.1042
215,-37.2516
216,-37.2878
217,-37.5037
218,-37.6108
219,-37.6596
220,-37.7572
221,-37.8086
222,-37.8693
223,-37.9013
224,-38.1855
225,-38.3263
226,-38.348
227,-38.5583
228,-38.5799
229,-38.7455
230,-38.7841
231,-39.2176
232,-39.2522
233,-39.3201
234,-39.3629
235,-40.0841
236,-40.4575
237,-40.5636
238,-40.6074
239,-40.6278
240,-40.6534
241,-40.8376
242,-40.8811
243,-40.9666
244,-41.0192
245,-41.0664
246,-41.0757
247,-41.1926
248,-41.2784
249,-41.2923
250,-41.3537
251,-41.3639
252,-41.5446
253,-41.6438
254,-41.7115
255,-43.9064
256,-43.9425
257,-44.4931
258,-44.5196
259,-44.6145
260,-44.7563
261,-44.8081
262,-44.8578
263,-44.8704
264,-45.0197
265,-45.0544
266,-45.3261
267,-45.3333
268,-45.3431
269,-45.3963
270,-45.5217
271,-45.5395
272,-45.5562
