time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.2848201337
13,-0.2848201337
14,-0.3653525718
15,-0.52029896
16,-0.7677985604
17,-1.152877743
18,-1.295003079
19,-1.551284736
20,-1.905407389
21,-2.225016987
22,-2.481719228
23,-2.782844049
24,-2.949143133
25,-3.154561073
26,-3.413818428
27,-3.631149733
28,-3.837460883
29,-3.984430998
30,-4.175267246
31,-4.327904798
32,-4.539546426
33,-4.738495615
34,-4.920730217
35,-5.124384408
36,-5.29851019
37,-5.447129549
38,-5.584925717
39,-5.703449008
40,-5.861566733
41,-6.02698754
42,-6.23833341
43,-6.436225125
44,-6.633856354
45,-6.845566902
46,-7.004759793
47,-7.218116571
48,-7.418383518
49,-7.610891278
50,-7.82763913
51,-8.018429796
52,-8.262411596
53,-8.476492769
54,-8.702297525
55,-8.905474164
56,-9.111520324
57,-9.284816275
58,-9.467567221
59,-9.664362278
60,-9.86192938
61,-10.03651334
62,-10.20783039
63,-10.38227743
64,-10.57782084
65,-10.7761173
66,-10.94731482
67,-11.11749573
68,-11.27069388
69,-11.42649909
70,-11.58064535
71,-11.7347782
72,-11.94186239
73,-12.1107663
74,-12.30045012
75,-12.49846226
76,-12.65973983
77,-12.88107417
78,-13.05827237
79,-13.24759878
80,-13.47067974
81,-13.64415038
82,-13.82307448
83,-14.01742701
84,-14.20006061
85,-14.38710857
86,-14.572271
87,-14.74866064
88,-14.93061118
89,-15.09847145
90,-15.27920518
91,-15.47309393
92,-15.66885266
93,-15.86094446
94,-16.04968918
95,-16.21342863
96,-16.3763811
97,-16.54287072
98,-16.70713912
99,-16.88396338
100,-17.06045138
101,-17.21099078
102,-17.41208293
103,-17.59275681
104,-17.81201996
105,-18.00334384
106,-18.20465194
107,-18.3817617
108,-18.54839655
109,-18.74293994
110,-18.93056136
111,-19.16066894
112,-19.32603255
113,-19.50237202
114,-19.69176906
115,-19.87032838
116,-20.05250587
117,-20.24097215
118,-20.42419065
119,-20.6007968
120,-20.76158938
121,-20.91512275
122,-21.09343914
123,-21.25009984
124,-21.40631803
125,-21.57927336
126,-21.74198388
127,-21.90559685
128,-22.070934
129,-22.23303224
130,-22.40782794
131,-22.55954501
132,-22.74985982
133,-22.92285576
134,-23.10868091
135,-23.26868639
136,-23.44900041
137,-23.6252608
138,-23.81246662
139,-24.00085096
140,-24.17565077
141,-24.37940641
142,-24.55059335
143,-24.72565443
144,-24.90005084
145,-25.07682781
146,-25.25205399
147,-25.43028089
148,-25.6338007
149,-25.79160075
150,-25.98296165
151,-26.18249462
152,-26.34737745
153,-26.50613511
154,-26.65218743
155,-26.8009616
156,-26.95934259
157,-27.103463
158,-27.28712937
159,-27.46046113
160,-27.59612846
161,-27.76966811
162,-27.987918
163,-28.1681412
164,-28.36475238
165,-28.5255838
166,-28.68005764
167,-28.87055852
168,-29.08620127
169,-29.28191904
170,-29.45674964
171,-29.6028291
172,-29.78220646
173,-29.96741655
174,-30.11864145
175,-30.25447943
176,-30.44917998
177,-30.59977813
178,-30.81985722
179,-30.95364566
180,-31.16412734
181,-31.29022535
182,-31.44909913
183,-31.58545694
184,-31.75183816
185,-31.90613664
186,-32.05118395
187,-32.2106484
188,-32.35864972
189,-32.54317411
190,-32.69060393
191,-32.89835886
192,-33.07787994
193,-33.21931702
194,-33.49155276
195,-33.7054638
196,-33.8779175
197,-34.07561268
198,-34.28844785
199,-34.48377799
200,-34.60694305
201,-34.79732926
202,-34.94466782
203,-35.12867289
204,-35.26892674
205,-35.42078629
206,-35.59355913
207,-35.75706527
208,-35.87964731
209,-36.05360646
210,-36.19671872
211,-36.39658534
212,-36.4979418
213,-36.65399506
214,-36.81171312
215,-36.97704013
216,-37.2000044
217,-37.40416694
218,-37.62374888
219,-37.7764976
220,-37.93129634
221,-38.03067948
222,-38.18377954
223,-38.32156465
224,-38.47545348
225,-38.64721604
226,-38.86783741
227,-38.98134674
228,-39.11485125
229,-39.35695472
230,-39.53077193
231,-39.67493489
232,-39.84577111
233,-39.98738972
234,-40.07180151
235,-40.38373908
236,-40.52852078
237,-40.66724353
238,-40.79684482
239,-40.97099536
240,-41.20411771
241,-41.29204682
242,-41.71905213
