time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.445598
13,-0.445598
14,-0.508514
15,-0.6487
16,-0.918306
17,-1.15069
18,-1.3588
19,-1.56764
20,-1.78169
21,-2.04998
22,-2.35545
23,-2.66848
24,-2.84769
25,-3.00195
26,-3.22577
27,-3.48009
28,-3.69538
29,-3.85766
30,-4.02227
31,-4.18366
32,-4.3694
33,-4.51321
34,-4.69913
35,-4.90845
36,-5.0922
37,-5.23167
38,-5.35341
39,-5.48639
40,-5.57763
41,-5.73967
42,-6.0708
43,-6.16368
44,-6.19999
45,-6.50616
46,-6.64613
47,-6.78272
48,-6.93776
49,-7.04478
50,-7.24785
51,-7.44981
52,-7.54472
53,-7.91476
54,-8.17903
55,-8.59699
56,-8.81868
57,-8.98645
58,-9.18827
59,-9.28662
60,-9.70938
61,-9.98534
62,-10.2226
63,-10.3422
64,-10.5195
65,-10.7951
66,-10.883
67,-11.0561
68,-11.1833
69,-11.2078
70,-11.3942
71,-11.4556
72,-11.6738
73,-11.6915
74,-11.8183
75,-12.0731
76,-12.1241
77,-12.5292
78,-12.58
79,-12.6812
80,-12.9507
81,-13.1051
82,-13.3884
83,-13.6775
84,-13.7808
85,-13.8824
86,-14.1077
87,-14.1569
88,-14.2848
89,-14.7059
90,-14.8116
91,-15.3618
92,-15.5058
93,-15.9145
94,-16.0683
95,-16.3332
96,-16.439
97,-16.5246
98,-16.5455
99,-16.8127
100,-16.9383
101,-17.2438
102,-18.0195
103,-18.087
104,-18.1657
105,-18.2745
106,-18.4488
107,-18.5755
108,-18.9009
109,-19.0291
110,-19.0634
111,-19.6396
112,-19.673
113,-19.7097
114,-19.8519
115,-19.8673
116,-20.3624
117,-20.4999
118,-20.8787
119,-20.9076
120,-20.9388
121,-21.2325
122,-21.6101
123,-21.6739
124,-21.7462
125,-22.0083
126,-22.0955
127,-22.234
128,-22.3428
129,-22.4078
130,-22.4278
131,-22.6267
132,-22.6424
133,-22.754
134,-22.825
135,-22.9
136,-22.9202
137,-23.7063
138,-23.7688
139,-23.7731
140,-24.0116
141,-24.509
142,-24.5492
143,-24.8695
144,-24.8917
145,-25.0462
146,-25.1648
147,-25.3431
148,-25.4092
149,-25.5916
150,-26.2892
151,-26.3945
152,-26.4741
153,-26.5549
154,-26.6633
155,-26.7544
156,-27.2017
157,-27.2583
158,-27.3532
159,-27.4238
160,-27.48
161,-27.5155
162,-28.101
163,-28.125
164,-28.8001
165,-28.9067
166,-28.9236
167,-29.0396
168,-29.2711
169,-29.2894
170,-29.8692
171,-29.9019
172,-30.2992
173,-30.3353
174,-30.4915
175,-30.5375
176,-30.6257
177,-30.7021
178,-32.1243
179,-32.2157
180,-32.2264
181,-32.4016
182,-32.4839
183,-32.5388
184,-32.5612
185,-32.6007
186,-32.8767
187,-32.9421
188,-33.1
189,-33.1637
190,-33.169
191,-33.2261
192,-33.2338
193,-33.4039
194,-33.431
195,-33.4461
196,-33.4988
197,-34.8373
198,-34.9976
199,-35.2459
200,-35.2744
201,-35.2799
202,-35.3325
203,-35.3531
204,-35.4149
205,-36.4448
206,-36.5694
207,-36.6775
208,-36.6882
209,-36.7629
210,-36.8014
211,-36.817
212,-36.9059
213,-36.9407
214,-36.9623
215,-36.9906
216,-37.4047
217,-37.9335
218,-37.9528
219,-37.9853
220,-38.0107
221,-38.133
222,-38.1556
223,-38.2677
224,-38.3037
225,-38.3434
226,-41.3494
227,-41.3965
228,-41.6497
229,-41.6716
230,-41.6864
231,-41.7571
232,-41.9042
233,-42.011
234,-42.1195
235,-42.1357
236,-42.2116
237,-42.8278
238,-43.1123
239,-43.1226
240,-43.2563
241,-43.347
242,-43.3758
243,-43.6541
244,-43.9863
245,-44.232
246,-44.2742
247,-44.3386
248,-44.3498
249,-44.3734
250,-44.4298
251,-44.4339
252,-44.4389
253,-44.4623
254,-44.5645
255,-44.8038
256,-44.8121
257,-45.0089
258,-45.2216
259,-45.2382
260,-45.2844
261,-45.2975
262,-45.3017
263,-45.3245
264,-45.3477
265,-45.9571
266,-45.959
267,-46.0328
268,-46.1809
269,-46.3062
270,-46.391
271,-46.4284
272,-46.4346
273,-47.2347
