time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.2836674383
13,-0.2836674383
14,-0.3481130832
15,-0.5802838511
16,-0.8342153548
17,-1.189090562
18,-1.303030251
19,-1.557380652
20,-1.808659863
21,-2.106490807
22,-2.407900292
23,-2.74041034
24,-2.814995435
25,-3.015454101
26,-3.24265972
27,-3.433582614
28,-3.645254298
29,-3.80936145
30,-3.95015668
31,-4.089436432
32,-4.293231241
33,-4.524257344
34,-4.752147155
35,-4.972419592
36,-5.173858228
37,-5.395422633
38,-5.531184493
39,-5.688930269
40,-5.888251428
41,-5.986490859
42,-6.130223005
43,-6.315263877
44,-6.514703705
45,-6.72615388
46,-6.801301676
47,-7.098411046
48,-7.241238431
49,-7.547493551
50,-7.82471364
51,-7.998364722
52,-8.243783826
53,-8.505052434
54,-8.750428604
55,-8.904608224
56,-9.117776391
57,-9.310389216
58,-9.522769497
59,-9.959884619
60,-10.17995552
61,-10.28682683
62,-10.37581976
63,-10.53793146
64,-10.67115679
65,-10.73220609
66,-10.96233371
67,-11.12290219
68,-11.39111323
69,-11.53674171
70,-11.68935118
71,-11.82798203
72,-12.08822163
73,-12.19658334
74,-12.4918513
75,-12.82877258
76,-13.04353259
77,-13.09405896
78,-13.42397879
79,-13.68667221
80,-14.06052542
81,-14.23626757
82,-14.58814088
83,-14.71182413
84,-14.93244075
85,-15.0325111
86,-15.20205692
87,-15.31849474
88,-15.60107357
89,-15.80218196
90,-16.02768691
91,-16.30088432
92,-16.47569935
93,-16.63561985
94,-16.89676397
95,-16.9887478
96,-17.15876105
97,-17.3761377
98,-17.57579644
99,-18.13803774
100,-18.21642599
101,-18.3710833
102,-18.5818543
103,-18.679793
104,-18.76110856
105,-18.83967883
106,-19.13099639
107,-19.14618689
108,-19.26663332
109,-19.40894569
110,-19.50780687
111,-19.61366096
112,-19.732555
113,-20.23216671
114,-20.36722424
115,-20.48632012
116,-20.59332821
117,-20.86216214
118,-20.92821761
119,-21.51136118
120,-21.66548434
121,-21.73575446
122,-21.79778099
123,-21.88635483
124,-21.97095781
125,-22.26836408
126,-22.3824239
127,-22.54778179
128,-22.68859045
129,-22.78854674
130,-22.93188401
131,-23.24034211
132,-23.37799977
133,-23.40745584
134,-23.52735028
135,-23.85227064
136,-23.91498395
137,-24.1636404
138,-24.3258357
139,-24.36104124
140,-24.44835376
141,-24.70518369
142,-24.82380956
143,-24.99202104
144,-25.34254316
145,-25.40257737
146,-25.71722682
147,-25.76881725
148,-25.92694937
149,-25.98052373
150,-26.6756789
151,-26.72946143
152,-26.93819903
153,-27.00700594
154,-27.59582399
155,-27.70597708
156,-27.83518998
157,-27.86919795
158,-27.99475127
159,-28.41886571
160,-28.71620484
161,-28.82149571
162,-28.97611027
163,-29.01542014
164,-29.14865653
165,-29.18678564
166,-29.55183833
167,-29.68087092
168,-29.90385147
169,-30.00487639
170,-30.11300038
171,-30.25429544
172,-30.31277512
173,-30.42047853
174,-30.45290459
175,-30.61398171
176,-30.66767608
177,-30.75497857
178,-30.86439276
179,-31.735631
180,-31.90718189
181,-32.0931068
182,-32.17485838
183,-32.28272012
184,-32.32206653
185,-32.46946286
186,-32.57597705
187,-32.66237304
188,-32.85778745
189,-32.97086615
190,-33.0436473
191,-33.09550366
192,-33.90981917
193,-33.9960163
194,-34.03487755
195,-34.06354737
196,-34.15822833
197,-34.19042508
198,-34.32113115
199,-34.37712498
200,-35.12006627
201,-35.25195554
202,-35.28750909
203,-35.44582868
204,-35.4965361
205,-35.78871937
206,-35.80137219
207,-36.07455918
208,-36.18299266
209,-36.37579377
210,-36.52696315
211,-36.61798395
212,-37.15694073
213,-37.38018164
214,-37.81287561
215,-38.36016031
216,-38.50612526
217,-38.6331144
218,-38.77091434
219,-38.80265745
220,-38.82708576
221,-39.28661559
222,-39.30240444
223,-39.49844692
224,-39.59677386
225,-39.66686183
226,-39.71244814
227,-39.83520561
228,-39.97157875
229,-40.04161804
230,-40.04609377
231,-40.59336728
232,-40.616415
233,-40.63790856
234,-40.76805983
235,-40.83680304
236,-40.88717344
237,-40.91560428
238,-40.94458803
239,-40.96022888
240,-41.02461514
241,-41.13117272
