time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.302988
13,-0.302988
14,-0.32153
15,-0.486502
16,-0.69078
17,-0.92065
18,-1.11735
19,-1.38975
20,-1.84198
21,-2.20969
22,-2.49865
23,-2.70074
24,-2.81347
25,-3.02091
26,-3.55619
27,-3.7598
28,-3.92788
29,-4.0459
30,-4.22424
31,-4.47705
32,-4.65415
33,-4.83687
34,-4.96258
35,-5.12971
36,-5.32315
37,-5.42077
38,-5.5319
39,-5.64231
40,-5.78416
41,-5.90684
42,-6.07395
43,-6.29448
44,-6.47856
45,-6.79532
46,-6.97913
47,-7.19745
48,-7.33167
49,-7.4756
50,-7.7225
51,-7.82729
52,-8.16272
53,-8.28818
54,-8.43883
55,-8.60871
56,-8.88871
57,-9.11121
58,-9.25626
59,-9.41777
60,-9.71802
61,-9.93015
62,-10.0917
63,-10.174
64,-10.3188
65,-10.4104
66,-10.6518
67,-10.7763
68,-10.9399
69,-11.0297
70,-11.1553
71,-11.2806
72,-11.6583
73,-11.8213
74,-11.9548
75,-12.0866
76,-12.2309
77,-12.3934
78,-12.4801
79,-12.6914
80,-12.7905
81,-12.9003
82,-13.0301
83,-13.1743
84,-13.5621
85,-13.6698
86,-13.7867
87,-13.8872
88,-13.9913
89,-14.0955
90,-14.2772
91,-14.4197
92,-14.7124
93,-14.8656
94,-15.2902
95,-15.6024
96,-15.7621
97,-15.9335
98,-16.2648
99,-16.6282
100,-16.7362
101,-16.8
102,-17.3495
103,-17.4931
104,-17.6983
105,-17.8164
106,-17.9486
107,-18.0067
108,-18.2022
109,-18.2524
110,-18.6504
111,-18.8511
112,-18.9964
113,-19.3712
114,-19.4861
115,-20.0196
116,-20.1311
117,-20.2676
118,-20.3465
119,-20.501
120,-20.5737
121,-20.656
122,-21.0694
123,-21.1496
124,-21.2192
125,-21.3238
126,-21.4452
127,-21.5537
128,-21.643
129,-21.8776
130,-21.9853
131,-22.1751
132,-22.2711
133,-22.3346
134,-22.4872
135,-22.6094
136,-22.6947
137,-22.8908
138,-22.9465
139,-22.9976
140,-23.1326
141,-23.1607
142,-23.1983
143,-23.2912
144,-23.3569
145,-23.403
146,-23.477
147,-23.522
148,-23.5972
149,-23.6653
150,-23.7348
151,-23.7707
152,-23.8548
153,-23.9159
154,-23.9406
155,-23.969
156,-24.0681
157,-24.1097
158,-24.1283
159,-24.1438
160,-24.1796
161,-24.2084
162,-24.3085
163,-24.4415
164,-24.4719
165,-24.5935
166,-24.6224
167,-24.6282
168,-24.7791
169,-24.8965
170,-24.9745
171,-25.1996
172,-25.235
173,-26.1291
174,-26.2425
175,-26.302
176,-26.7239
177,-26.7893
178,-26.8181
179,-26.8769
180,-26.9132
181,-26.9883
182,-26.9981
183,-27.021
184,-27.1421
185,-27.1687
186,-28.0377
187,-28.0569
188,-28.0762
189,-28.1337
190,-28.1792
191,-28.1895
192,-28.3158
193,-28.8042
194,-28.8248
195,-28.8961
196,-28.9207
197,-29.0163
198,-29.0367
199,-29.042
200,-29.2749
201,-29.2906
202,-29.3183
203,-29.367
204,-29.3813
205,-29.4091
206,-29.4271
207,-29.439
208,-29.5072
209,-29.5369
210,-29.5474
211,-29.5519
212,-29.5728
213,-29.6011
214,-29.6049
215,-29.617
216,-30.1554
217,-30.1664
218,-30.1941
219,-30.204
220,-30.2199
221,-30.4501
222,-30.4641
223,-30.5095
224,-36.2321
225,-36.395
226,-36.412
227,-36.5193
228,-36.5318
229,-36.5565
230,-36.5794
231,-36.5911
232,-36.597
233,-36.634
234,-36.6478
235,-36.6571
236,-36.6862
237,-36.7016
238,-36.7629
239,-36.8056
240,-36.8801
241,-36.9122
242,-40.6448
243,-40.8475
244,-40.8665
245,-40.9959
246,-41.0274
247,-41.1984
248,-41.2036
249,-41.2738
250,-41.3073
251,-41.457
252,-41.4777
253,-41.5517
254,-41.6681
255,-41.7146
256,-41.8154
257,-42.2478
258,-42.2558
259,-42.3007
260,-45.1757
261,-45.2521
262,-45.6161
263,-45.7527
264,-45.8484
265,-45.887
266,-46.015
267,-46.0383
268,-46.0889
269,-46.2473
270,-46.2745
271,-46.2981
272,-46.3586
273,-46.422
274,-46.447
