time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.440561
13,-0.440561
14,-0.597116
15,-0.791626
16,-1.02274
17,-1.31029
18,-1.47658
19,-1.77512
20,-2.20244
21,-2.555
22,-2.88358
23,-3.04516
24,-3.15089
25,-3.44051
26,-3.64395
27,-3.81622
28,-3.95522
29,-4.05183
30,-4.25145
31,-4.38362
32,-4.70915
33,-4.8563
34,-5.03436
35,-5.1284
36,-5.26395
37,-5.47804
38,-5.53066
39,-5.69312
40,-5.90486
41,-6.13395
42,-6.4334
43,-6.62756
44,-6.7561
45,-6.92543
46,-7.01425
47,-7.26297
48,-7.67475
49,-7.88929
50,-8.0773
51,-8.287
52,-8.53666
53,-8.76786
54,-9.13499
55,-9.36352
56,-9.52448
57,-9.60856
58,-9.84893
59,-10.0207
60,-10.1209
61,-10.3406
62,-10.3955
63,-10.5161
64,-10.6399
65,-10.8574
66,-11.1616
67,-11.2823
68,-11.4018
69,-11.6137
70,-11.7738
71,-11.8756
72,-12.1027
73,-12.2184
74,-12.3112
75,-12.5668
76,-12.7447
77,-12.8321
78,-12.9609
79,-13.2093
80,-13.4984
81,-13.6917
82,-13.7803
83,-13.9701
84,-14.095
85,-14.314
86,-14.4956
87,-14.6534
88,-14.7264
89,-14.8162
90,-14.9323
91,-15.2062
92,-15.582
93,-15.8148
94,-15.9161
95,-16.0474
96,-16.2534
97,-16.4748
98,-16.6859
99,-16.8534
100,-17.0443
101,-17.1312
102,-17.514
103,-17.8032
104,-17.9831
105,-18.0573
106,-18.2102
107,-18.2734
108,-18.394
109,-18.5656
110,-18.9268
111,-18.9608
112,-19.2979
113,-19.6063
114,-19.9198
115,-20.1157
116,-20.2176
117,-20.6445
118,-20.7069
119,-20.8123
120,-20.926
121,-21.0155
122,-21.1541
123,-21.1835
124,-21.2636
125,-21.7193
126,-22.1269
127,-22.187
128,-22.2214
129,-22.5946
130,-22.6779
131,-22.7126
132,-22.8497
133,-23.3456
134,-23.5331
135,-23.5753
136,-23.6333
137,-23.7438
138,-24.1472
139,-24.3241
140,-24.4257
141,-24.4646
142,-24.5708
143,-24.6528
144,-24.7336
145,-24.9013
146,-24.9692
147,-25.1548
148,-25.2745
149,-25.3245
150,-25.676
151,-25.9505
152,-26.4096
153,-26.6919
154,-27.269
155,-27.324
156,-27.6445
157,-27.692
158,-28.0827
159,-28.2269
160,-28.3572
161,-28.4067
162,-28.5394
163,-28.7122
164,-28.7788
165,-28.8782
166,-29.1046
167,-29.261
168,-29.3689
169,-29.4194
170,-29.6254
171,-29.7425
172,-29.7862
173,-30.2575
174,-30.4185
175,-30.4432
176,-30.4972
177,-30.6047
178,-30.6516
179,-30.7233
180,-30.7608
181,-30.8277
182,-30.9407
183,-31.0692
184,-31.1387
185,-31.8828
186,-32.1365
187,-32.2043
188,-32.2352
189,-32.3975
190,-32.4337
191,-32.5142
192,-32.5725
193,-33.1416
194,-33.4121
195,-33.5466
196,-33.5953
197,-33.7345
198,-33.7387
199,-33.7482
200,-33.9091
201,-33.9315
202,-33.9578
203,-33.9924
204,-34.0202
205,-34.1607
206,-34.5677
207,-34.748
208,-34.9036
209,-34.93
210,-34.9388
211,-34.9691
212,-35.0076
213,-35.0437
214,-35.0583
215,-35.2231
216,-35.783
217,-36.3916
218,-36.4028
219,-36.474
220,-36.5047
221,-39.7149
222,-39.7666
223,-39.7876
224,-39.9044
225,-39.9476
226,-40.0932
227,-40.1689
228,-40.2583
229,-40.2727
230,-40.2936
231,-40.3023
232,-40.3272
233,-40.3816
234,-40.4956
235,-40.5267
236,-40.7681
237,-40.8032
238,-40.8326
239,-40.9125
240,-40.948
241,-40.9873
242,-41.18
243,-41.4093
244,-41.4322
245,-41.5036
246,-41.7857
247,-41.8216
248,-41.8479
249,-41.8601
250,-41.868
251,-41.9132
252,-41.9873
253,-42.4762
254,-42.5992
255,-43.5263
256,-43.5708
257,-45.8972
258,-45.9985
259,-46.2552
260,-46.2978
261,-46.6511
262,-46.67
263,-47.0684
264,-47.1285
265,-47.1508
266,-47.1825
267,-47.1993
268,-47.3263
269,-48.0312
270,-48.11
271,-48.1166
272,-48.1518
273,-48.3052
