time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.285458
13,-0.285458
14,-0.363275
15,-0.513589
16,-0.755603
17,-1.14744
18,-1.29856
19,-1.55643
20,-1.91496
21,-2.23433
22,-2.48984
23,-2.78687
24,-2.95338
25,-3.16549
26,-3.42299
27,-3.65217
28,-3.85274
29,-4.01512
30,-4.21129
31,-4.36616
32,-4.5839
33,-4.77378
34,-4.96706
35,-5.16262
36,-5.34824
37,-5.49323
38,-5.63127
39,-5.75216
40,-5.89558
41,-6.05688
42,-6.25956
43,-6.4478
44,-6.64521
45,-6.8477
46,-7.01672
47,-7.2282
48,-7.42199
49,-7.59571
50,-7.81041
51,-8.00816
52,-8.26396
53,-8.4833
54,-8.69763
55,-8.91345
56,-9.10436
57,-9.28261
58,-9.46428
59,-9.66832
60,-9.86369
61,-10.0437
62,-10.2153
63,-10.3793
64,-10.5649
65,-10.7649
66,-10.9354
67,-11.1079
68,-11.2656
69,-11.4253
70,-11.5836
71,-11.7655
72,-11.9961
73,-12.1595
74,-12.3405
75,-12.5316
76,-12.7062
77,-12.9065
78,-13.0954
79,-13.2941
80,-13.5142
81,-13.7067
82,-13.9065
83,-14.1002
84,-14.3028
85,-14.4949
86,-14.6765
87,-14.8563
88,-15.0466
89,-15.2367
90,-15.4018
91,-15.574
92,-15.7544
93,-15.9357
94,-16.1115
95,-16.2778
96,-16.4222
97,-16.5803
98,-16.739
99,-16.9155
100,-17.0748
101,-17.2399
102,-17.4263
103,-17.6107
104,-17.837
105,-18.0216
106,-18.2135
107,-18.39
108,-18.5767
109,-18.7792
110,-18.9353
111,-19.1203
112,-19.3
113,-19.5226
114,-19.6889
115,-19.8653
116,-20.0366
117,-20.2076
118,-20.4014
119,-20.5937
120,-20.7838
121,-20.977
122,-21.1576
123,-21.3485
124,-21.509
125,-21.6739
126,-21.8291
127,-22.0134
128,-22.1809
129,-22.3013
130,-22.468
131,-22.6416
132,-22.8476
133,-23.026
134,-23.2164
135,-23.4028
136,-23.5382
137,-23.7169
138,-23.9007
139,-24.1011
140,-24.2943
141,-24.4905
142,-24.6923
143,-24.8518
144,-25.0024
145,-25.1521
146,-25.3306
147,-25.4958
148,-25.6575
149,-25.845
150,-26.0012
151,-26.1916
152,-26.3665
153,-26.5327
154,-26.6766
155,-26.8343
156,-26.9819
157,-27.1434
158,-27.2669
159,-27.4115
160,-27.5781
161,-27.7243
162,-27.9905
163,-28.1512
164,-28.3381
165,-28.4858
166,-28.6271
167,-28.7879
168,-28.9954
169,-29.1411
170,-29.3543
171,-29.5245
172,-29.7133
173,-29.8785
174,-30.0393
175,-30.2378
176,-30.3924
177,-30.552
178,-30.7754
179,-30.9199
180,-31.113
181,-31.2668
182,-31.4248
183,-31.6526
184,-31.7923
185,-31.9253
186,-32.0715
187,-32.2094
188,-32.3479
189,-32.5015
190,-32.6554
191,-32.7925
192,-32.9988
193,-33.2156
194,-33.4077
195,-33.598
196,-33.7386
197,-33.8488
198,-34.0722
199,-34.3162
200,-34.5014
201,-34.6418
202,-34.7992
203,-34.9731
204,-35.1866
205,-35.4325
206,-35.5963
207,-35.8564
208,-36.0573
209,-36.2789
210,-36.416
211,-36.6214
212,-36.7815
213,-36.9353
214,-37.1187
215,-37.2896
216,-37.4163
217,-37.5496
218,-37.7075
219,-37.8315
220,-38.0534
221,-38.2137
222,-38.3798
223,-38.5167
224,-38.6998
225,-38.8325
226,-38.9982
227,-39.2008
228,-39.3751
229,-39.551
230,-39.6685
231,-39.7969
232,-40.0478
233,-40.2156
234,-40.3635
235,-40.5299
236,-40.6652
237,-40.8538
238,-41.0025
239,-41.1625
240,-41.3317
241,-41.4903
242,-41.6144
243,-41.7335
244,-41.9153
245,-42.1069
246,-42.1946
247,-42.3735
248,-42.4668
249,-42.6417
250,-42.8532
251,-43.0059
252,-43.1491
253,-43.252
254,-43.4016
255,-43.7258
256,-43.9623
257,-44.2662
258,-44.4166
259,-44.526
260,-44.6964
261,-44.8749
262,-45.0131
263,-45.1996
264,-45.3659
265,-45.5146
266,-45.7091
267,-45.8374
268,-46.3667
269,-46.6401
270,-46.7668
271,-46.9316
272,-47.0417
273,-47.1465
