time_ms,edc_db
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-0.2867440142
13,-0.2867440142
14,-0.3678634
15,-0.5249383838
16,-0.7683140527
17,-1.152289335
18,-1.293699247
19,-1.557511898
20,-1.907077393
21,-2.221894599
22,-2.482335452
23,-2.777274509
24,-2.946141051
25,-3.166056372
26,-3.42614001
27,-3.648196343
28,-3.84822942
29,-4.004854377
30,-4.207455747
31,-4.360377385
32,-4.587033409
33,-4.783422072
34,-4.972878889
35,-5.158278066
36,-5.342157477
37,-5.493123399
38,-5.628649875
39,-5.748276663
40,-5.89961941
41,-6.078112872
42,-6.286417627
43,-6.476970719
44,-6.666807125
45,-6.868467712
46,-7.042887572
47,-7.250353869
48,-7.447091654
49,-7.623785301
50,-7.839589908
51,-8.043486455
52,-8.288590641
53,-8.511090923
54,-8.718713204
55,-8.922273191
56,-9.129351163
57,-9.308591602
58,-9.509638495
59,-9.700493457
60,-9.890797169
61,-10.06428882
62,-10.2418568
63,-10.41113504
64,-10.59078803
65,-10.78060725
66,-10.95166705
67,-11.13198919
68,-11.29197748
69,-11.44380829
70,-11.59794224
71,-11.75566212
72,-11.98857151
73,-12.14251146
74,-12.33871948
75,-12.5219854
76,-12.6794269
77,-12.87940703
78,-13.07065811
79,-13.2539983
80,-13.4625452
81,-13.6587519
82,-13.86584203
83,-14.05929699
84,-14.24100226
85,-14.45074094
86,-14.64580843
87,-14.82083607
88,-14.99925122
89,-15.17932299
90,-15.35421421
91,-15.53730666
92,-15.72702811
93,-15.89897018
94,-16.06955059
95,-16.23841539
96,-16.4122736
97,-16.57656008
98,-16.7247019
99,-16.88289489
100,-17.04463323
101,-17.21182139
102,-17.45702333
103,-17.61606947
104,-17.79486154
105,-17.97788421
106,-18.16436484
107,-18.35189612
108,-18.53033233
109,-18.69428815
110,-18.8829164
111,-19.0932249
112,-19.26538664
113,-19.44409151
114,-19.61401575
115,-19.77811882
116,-19.97617078
117,-20.13656817
118,-20.30537323
119,-20.47941327
120,-20.6351613
121,-20.80046882
122,-20.99404059
123,-21.17387345
124,-21.35120849
125,-21.51200951
126,-21.66717497
127,-21.8469034
128,-22.00844341
129,-22.16211082
130,-22.30992169
131,-22.50001686
132,-22.68543411
133,-22.86084469
134,-23.04047491
135,-23.20618111
136,-23.39171565
137,-23.59302895
138,-23.78043684
139,-23.98548099
140,-24.16233994
141,-24.35903374
142,-24.54211252
143,-24.74297975
144,-24.94361388
145,-25.13739294
146,-25.30663244
147,-25.47085678
148,-25.63502524
149,-25.79752545
150,-25.94881493
151,-26.13254119
152,-26.29199908
153,-26.44883096
154,-26.63561686
155,-26.84738747
156,-27.00718153
157,-27.14668283
158,-27.30993448
159,-27.45022526
160,-27.62336483
161,-27.76004362
162,-28.00157837
163,-28.17294297
164,-28.46069613
165,-28.65005948
166,-28.81438733
167,-28.96602425
168,-29.1696124
169,-29.35281757
170,-29.63287324
171,-29.80872354
172,-30.01369179
173,-30.19180152
174,-30.40760132
175,-30.56814767
176,-30.7464139
177,-30.95071065
178,-31.11065935
179,-31.2661761
180,-31.42114788
181,-31.59640336
182,-31.79769671
183,-31.93889883
184,-32.1240777
185,-32.27374045
186,-32.44732116
187,-32.59746764
188,-32.76254913
189,-32.90305315
190,-33.04863817
191,-33.18568384
192,-33.36724189
193,-33.55922304
194,-33.73655674
195,-33.88756248
196,-34.04762982
197,-34.25306621
198,-34.42256877
199,-34.61130487
200,-34.78630046
201,-34.9110259
202,-35.09601367
203,-35.25567186
204,-35.42461726
205,-35.56887439
206,-35.70177671
207,-35.88299481
208,-36.04623105
209,-36.21606782
210,-36.40917596
211,-36.55984287
212,-36.80389117
213,-36.96465313
214,-37.10881679
215,-37.31892735
216,-37.55063433
217,-37.71978617
218,-37.90538246
219,-38.09346589
220,-38.2500626
221,-38.4227688
222,-38.61235291
223,-38.76802165
224,-38.94661849
225,-39.06712478
226,-39.20790069
227,-39.38908391
228,-39.49960751
229,-39.66082018
230,-39.82604981
231,-39.97643983
232,-40.13954424
233,-40.29475547
234,-40.44901365
235,-40.62782774
236,-40.73642007
237,-40.88867488
238,-41.02571892
239,-41.18916628
240,-41.3547567
241,-41.49623051
